decision_unit_id,user_id,domain,habit_id,decision_evidence_session_ids_json,reuse_count,probe_ids_json
mdgo_v13_du_1b8cbb3a7656c8e1,mdgo_v05_sof_user_0000,software,software_platform_specific_steps,"[""mdgo_v05_sof_user_0000_s0014"", ""mdgo_v05_sof_user_0000_s0266""]",10,"[""mdgo_v11_probe_000122"", ""mdgo_v11_probe_000504"", ""mdgo_v11_probe_000601"", ""mdgo_v11_probe_000756"", ""mdgo_v11_probe_000889"", ""mdgo_v11_probe_001209"", ""mdgo_v11_probe_001328"", ""mdgo_v11_probe_001368"", ""mdgo_v11_probe_001865"", ""mdgo_v11_probe_001921""]"
mdgo_v13_du_1bb6461af411331c,mdgo_v05_fin_user_0034,finance,finance_confirm_money_movement,"[""mdgo_v05_fin_user_0034_s0020"", ""mdgo_v05_fin_user_0034_s0269""]",8,"[""mdgo_v11_probe_000153"", ""mdgo_v11_probe_000346"", ""mdgo_v11_probe_000429"", ""mdgo_v11_probe_000646"", ""mdgo_v11_probe_000993"", ""mdgo_v11_probe_001002"", ""mdgo_v11_probe_001058"", ""mdgo_v11_probe_001777""]"
mdgo_v13_du_1bba350f31e1e5ea,mdgo_v05_fin_user_0024,finance,finance_confirm_card_account_changes,"[""mdgo_v05_fin_user_0024_s0020"", ""mdgo_v05_fin_user_0024_s0269""]",9,"[""mdgo_v11_probe_000108"", ""mdgo_v11_probe_000292"", ""mdgo_v11_probe_000434"", ""mdgo_v11_probe_000932"", ""mdgo_v11_probe_001054"", ""mdgo_v11_probe_001184"", ""mdgo_v11_probe_001456"", ""mdgo_v11_probe_001866"", ""mdgo_v11_probe_001875""]"
mdgo_v13_du_1de1bc69fb9c9c50,mdgo_v05_fin_user_0006,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0006_s0002"", ""mdgo_v05_fin_user_0006_s0260""]",5,"[""mdgo_v11_probe_000276"", ""mdgo_v11_probe_001085"", ""mdgo_v11_probe_001385"", ""mdgo_v11_probe_001704"", ""mdgo_v11_probe_001952""]"
mdgo_v13_du_1e4a563c8cc84507,mdgo_v07_sof_user_0009,software,software_collect_diagnostics_before_fix,"[""mdgo_v07_sof_user_0009_s0276"", ""mdgo_v07_sof_user_0009_s0532""]",19,"[""mdgo_v11_probe_000076"", ""mdgo_v11_probe_000290"", ""mdgo_v11_probe_000311"", ""mdgo_v11_probe_000451"", ""mdgo_v11_probe_000570"", ""mdgo_v11_probe_000612"", ""mdgo_v11_probe_000670"", ""mdgo_v11_probe_000678"", ""mdgo_v11_probe_000689"", ""mdgo_v11_probe_001023"", ""mdgo_v11_probe_001039"", ""mdgo_v11_probe_001356"", ""mdgo_v11_probe_001378"", ""mdgo_v11_probe_001672"", ""mdgo_v11_probe_001899"", ""mdgo_v11_probe_001923"", ""mdgo_v11_probe_001927"", ""mdgo_v11_probe_001934"", ""mdgo_v11_probe_001993""]"
mdgo_v13_du_1e6cf687e7658108,mdgo_v05_fin_user_0003,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0003_s0008"", ""mdgo_v05_fin_user_0003_s0263""]",7,"[""mdgo_v11_probe_000538"", ""mdgo_v11_probe_000654"", ""mdgo_v11_probe_000846"", ""mdgo_v11_probe_000876"", ""mdgo_v11_probe_001422"", ""mdgo_v11_probe_001629"", ""mdgo_v11_probe_001941""]"
mdgo_v13_du_1ed6267a08945e19,mdgo_v05_fin_user_0000,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0000_s0286"", ""mdgo_v05_fin_user_0000_s0537""]",18,"[""mdgo_v11_probe_000121"", ""mdgo_v11_probe_000299"", ""mdgo_v11_probe_000380"", ""mdgo_v11_probe_000388"", ""mdgo_v11_probe_000430"", ""mdgo_v11_probe_000439"", ""mdgo_v11_probe_000635"", ""mdgo_v11_probe_001144"", ""mdgo_v11_probe_001187"", ""mdgo_v11_probe_001267"", ""mdgo_v11_probe_001269"", ""mdgo_v11_probe_001319"", ""mdgo_v11_probe_001421"", ""mdgo_v11_probe_001497"", ""mdgo_v11_probe_001713"", ""mdgo_v11_probe_001738"", ""mdgo_v11_probe_001785"", ""mdgo_v11_probe_001820""]"
mdgo_v13_du_1ee45c8613021bde,mdgo_v05_fin_user_0013,finance,finance_confirm_card_account_changes,"[""mdgo_v05_fin_user_0013_s0026"", ""mdgo_v05_fin_user_0013_s0272""]",15,"[""mdgo_v11_probe_000097"", ""mdgo_v11_probe_000148"", ""mdgo_v11_probe_000365"", ""mdgo_v11_probe_000905"", ""mdgo_v11_probe_000999"", ""mdgo_v11_probe_001127"", ""mdgo_v11_probe_001183"", ""mdgo_v11_probe_001257"", ""mdgo_v11_probe_001288"", ""mdgo_v11_probe_001316"", ""mdgo_v11_probe_001420"", ""mdgo_v11_probe_001504"", ""mdgo_v11_probe_001603"", ""mdgo_v11_probe_001823"", ""mdgo_v11_probe_001891""]"
mdgo_v13_du_1f038cc601226d3a,mdgo_v07_sof_user_0013,software,software_collect_diagnostics_before_fix,"[""mdgo_v07_sof_user_0013_s0008"", ""mdgo_v07_sof_user_0013_s0263""]",10,"[""mdgo_v11_probe_000189"", ""mdgo_v11_probe_000456"", ""mdgo_v11_probe_000648"", ""mdgo_v11_probe_001190"", ""mdgo_v11_probe_001314"", ""mdgo_v11_probe_001528"", ""mdgo_v11_probe_001596"", ""mdgo_v11_probe_001626"", ""mdgo_v11_probe_001837"", ""mdgo_v11_probe_002008""]"
mdgo_v13_du_202c142e4da3e4cd,mdgo_v07_sof_user_0014,software,software_backup_before_risky_change,"[""mdgo_v07_sof_user_0014_s0002"", ""mdgo_v07_sof_user_0014_s0260""]",6,"[""mdgo_v11_probe_000405"", ""mdgo_v11_probe_001260"", ""mdgo_v11_probe_001320"", ""mdgo_v11_probe_001371"", ""mdgo_v11_probe_001692"", ""mdgo_v11_probe_001728""]"
mdgo_v13_du_2191661e9046a03d,mdgo_v05_fin_user_0027,finance,finance_payment_status_latest_check,"[""mdgo_v05_fin_user_0027_s0032"", ""mdgo_v05_fin_user_0027_s0275""]",1,"[""mdgo_v11_probe_001114""]"
mdgo_v13_du_21b762d81b54b88c,mdgo_v07_sof_user_0012,software,software_backup_before_risky_change,"[""mdgo_v07_sof_user_0012_s0276"", ""mdgo_v07_sof_user_0012_s0532""]",18,"[""mdgo_v11_probe_000310"", ""mdgo_v11_probe_000497"", ""mdgo_v11_probe_000644"", ""mdgo_v11_probe_000797"", ""mdgo_v11_probe_000970"", ""mdgo_v11_probe_000991"", ""mdgo_v11_probe_001073"", ""mdgo_v11_probe_001164"", ""mdgo_v11_probe_001255"", ""mdgo_v11_probe_001444"", ""mdgo_v11_probe_001582"", ""mdgo_v11_probe_001594"", ""mdgo_v11_probe_001763"", ""mdgo_v11_probe_001806"", ""mdgo_v11_probe_001850"", ""mdgo_v11_probe_001907"", ""mdgo_v11_probe_001926"", ""mdgo_v11_probe_002019""]"
mdgo_v13_du_21c93d698c20aaa1,mdgo_v05_fin_user_0016,finance,finance_balance_statement_summary_first,"[""mdgo_v05_fin_user_0016_s0278"", ""mdgo_v05_fin_user_0016_s0533""]",24,"[""mdgo_v11_probe_000020"", ""mdgo_v11_probe_000160"", ""mdgo_v11_probe_000224"", ""mdgo_v11_probe_000252"", ""mdgo_v11_probe_000336"", ""mdgo_v11_probe_000407"", ""mdgo_v11_probe_000481"", ""mdgo_v11_probe_000525"", ""mdgo_v11_probe_000630"", ""mdgo_v11_probe_000664"", ""mdgo_v11_probe_000675"", ""mdgo_v11_probe_000698"", ""mdgo_v11_probe_000751"", ""mdgo_v11_probe_000775"", ""mdgo_v11_probe_000903"", ""mdgo_v11_probe_000983"", ""mdgo_v11_probe_001179"", ""mdgo_v11_probe_001226"", ""mdgo_v11_probe_001233"", ""mdgo_v11_probe_001297"", ""mdgo_v11_probe_001405"", ""mdgo_v11_probe_001516"", ""mdgo_v11_probe_001750"", ""mdgo_v11_probe_001895""]"
mdgo_v13_du_21cd4cdaaab9b3f7,mdgo_v05_fin_user_0020,finance,finance_confirm_money_movement,"[""mdgo_v05_fin_user_0020_s0008"", ""mdgo_v05_fin_user_0020_s0263""]",3,"[""mdgo_v11_probe_000543"", ""mdgo_v11_probe_001558"", ""mdgo_v11_probe_001911""]"
mdgo_v13_du_221c551a7cf99286,mdgo_v05_sof_user_0004,software,software_ticket_receipt_summary,"[""mdgo_v05_sof_user_0004_s0026"", ""mdgo_v05_sof_user_0004_s0272""]",7,"[""mdgo_v11_probe_000040"", ""mdgo_v11_probe_000598"", ""mdgo_v11_probe_000914"", ""mdgo_v11_probe_001118"", ""mdgo_v11_probe_001262"", ""mdgo_v11_probe_001590"", ""mdgo_v11_probe_001620""]"
mdgo_v13_du_225d3dbd9b414a5a,mdgo_v05_fin_user_0032,finance,finance_balance_statement_summary_first,"[""mdgo_v05_fin_user_0032_s0276"", ""mdgo_v05_fin_user_0032_s0532""]",18,"[""mdgo_v11_probe_000074"", ""mdgo_v11_probe_000185"", ""mdgo_v11_probe_000406"", ""mdgo_v11_probe_000437"", ""mdgo_v11_probe_000548"", ""mdgo_v11_probe_000790"", ""mdgo_v11_probe_000834"", ""mdgo_v11_probe_000869"", ""mdgo_v11_probe_000886"", ""mdgo_v11_probe_001274"", ""mdgo_v11_probe_001293"", ""mdgo_v11_probe_001325"", ""mdgo_v11_probe_001463"", ""mdgo_v11_probe_001491"", ""mdgo_v11_probe_001638"", ""mdgo_v11_probe_001930"", ""mdgo_v11_probe_001950"", ""mdgo_v11_probe_001967""]"
mdgo_v13_du_23a2e4bb230515da,mdgo_v05_sof_user_0006,software,software_platform_specific_steps,"[""mdgo_v05_sof_user_0006_s0276"", ""mdgo_v05_sof_user_0006_s0532""]",21,"[""mdgo_v11_probe_000071"", ""mdgo_v11_probe_000098"", ""mdgo_v11_probe_000106"", ""mdgo_v11_probe_000171"", ""mdgo_v11_probe_000174"", ""mdgo_v11_probe_000220"", ""mdgo_v11_probe_000637"", ""mdgo_v11_probe_000707"", ""mdgo_v11_probe_000821"", ""mdgo_v11_probe_000851"", ""mdgo_v11_probe_001024"", ""mdgo_v11_probe_001055"", ""mdgo_v11_probe_001327"", ""mdgo_v11_probe_001372"", ""mdgo_v11_probe_001564"", ""mdgo_v11_probe_001625"", ""mdgo_v11_probe_001729"", ""mdgo_v11_probe_001769"", ""mdgo_v11_probe_001914"", ""mdgo_v11_probe_001915"", ""mdgo_v11_probe_002002""]"
mdgo_v13_du_23ef6dd5dabe314d,mdgo_v05_fin_user_0009,finance,finance_payment_status_latest_check,"[""mdgo_v05_fin_user_0009_s0286"", ""mdgo_v05_fin_user_0009_s0537""]",10,"[""mdgo_v11_probe_000431"", ""mdgo_v11_probe_001065"", ""mdgo_v11_probe_001108"", ""mdgo_v11_probe_001131"", ""mdgo_v11_probe_001193"", ""mdgo_v11_probe_001312"", ""mdgo_v11_probe_001667"", ""mdgo_v11_probe_001727"", ""mdgo_v11_probe_001765"", ""mdgo_v11_probe_001888""]"
mdgo_v13_du_248d6f6b1592e775,mdgo_v05_fin_user_0008,finance,finance_payment_status_latest_check,"[""mdgo_v05_fin_user_0008_s0020"", ""mdgo_v05_fin_user_0008_s0269""]",9,"[""mdgo_v11_probe_000847"", ""mdgo_v11_probe_001129"", ""mdgo_v11_probe_001146"", ""mdgo_v11_probe_001281"", ""mdgo_v11_probe_001534"", ""mdgo_v11_probe_001639"", ""mdgo_v11_probe_001646"", ""mdgo_v11_probe_001818"", ""mdgo_v11_probe_001864""]"
mdgo_v13_du_2577cdb73cf5fc20,mdgo_v05_fin_user_0026,finance,finance_confirm_card_account_changes,"[""mdgo_v05_fin_user_0026_s0002"", ""mdgo_v05_fin_user_0026_s0260""]",2,"[""mdgo_v11_probe_000156"", ""mdgo_v11_probe_000839""]"
mdgo_v13_du_259372778e716bcc,mdgo_v05_fin_user_0000,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0000_s0032"", ""mdgo_v05_fin_user_0000_s0275""]",8,"[""mdgo_v11_probe_000420"", ""mdgo_v11_probe_000824"", ""mdgo_v11_probe_000974"", ""mdgo_v11_probe_001029"", ""mdgo_v11_probe_001208"", ""mdgo_v11_probe_001214"", ""mdgo_v11_probe_001744"", ""mdgo_v11_probe_001758""]"
mdgo_v13_du_260d691391ce03f2,mdgo_v05_fin_user_0001,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0001_s0002"", ""mdgo_v05_fin_user_0001_s0260""]",16,"[""mdgo_v11_probe_000054"", ""mdgo_v11_probe_000198"", ""mdgo_v11_probe_000486"", ""mdgo_v11_probe_000492"", ""mdgo_v11_probe_000572"", ""mdgo_v11_probe_000693"", ""mdgo_v11_probe_000863"", ""mdgo_v11_probe_000996"", ""mdgo_v11_probe_001040"", ""mdgo_v11_probe_001049"", ""mdgo_v11_probe_001128"", ""mdgo_v11_probe_001186"", ""mdgo_v11_probe_001332"", ""mdgo_v11_probe_001608"", ""mdgo_v11_probe_001733"", ""mdgo_v11_probe_002046""]"
mdgo_v13_du_26db86de2d20d4ed,mdgo_v05_fin_user_0021,finance,finance_balance_statement_summary_first,"[""mdgo_v05_fin_user_0021_s0286"", ""mdgo_v05_fin_user_0021_s0537""]",13,"[""mdgo_v11_probe_000341"", ""mdgo_v11_probe_000487"", ""mdgo_v11_probe_000730"", ""mdgo_v11_probe_000796"", ""mdgo_v11_probe_000833"", ""mdgo_v11_probe_000917"", ""mdgo_v11_probe_001142"", ""mdgo_v11_probe_001151"", ""mdgo_v11_probe_001217"", ""mdgo_v11_probe_001427"", ""mdgo_v11_probe_001529"", ""mdgo_v11_probe_001581"", ""mdgo_v11_probe_001703""]"
mdgo_v13_du_276853ad0f077318,mdgo_v05_fin_user_0010,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0010_s0032"", ""mdgo_v05_fin_user_0010_s0275""]",8,"[""mdgo_v11_probe_000059"", ""mdgo_v11_probe_000347"", ""mdgo_v11_probe_000819"", ""mdgo_v11_probe_000855"", ""mdgo_v11_probe_000893"", ""mdgo_v11_probe_001147"", ""mdgo_v11_probe_001451"", ""mdgo_v11_probe_001589""]"
mdgo_v13_du_277cd09f5678d309,mdgo_v07_sof_user_0012,software,software_secure_login_password_flow,"[""mdgo_v07_sof_user_0012_s0284"", ""mdgo_v07_sof_user_0012_s0536""]",14,"[""mdgo_v11_probe_000140"", ""mdgo_v11_probe_000197"", ""mdgo_v11_probe_000310"", ""mdgo_v11_probe_000327"", ""mdgo_v11_probe_000453"", ""mdgo_v11_probe_000537"", ""mdgo_v11_probe_000659"", ""mdgo_v11_probe_000980"", ""mdgo_v11_probe_001119"", ""mdgo_v11_probe_001489"", ""mdgo_v11_probe_001582"", ""mdgo_v11_probe_001594"", ""mdgo_v11_probe_001643"", ""mdgo_v11_probe_002001""]"
mdgo_v13_du_2801eb643c34a11a,mdgo_v07_sof_user_0014,software,software_docs_lookup_for_update_install,"[""mdgo_v07_sof_user_0014_s0280"", ""mdgo_v07_sof_user_0014_s0534""]",7,"[""mdgo_v11_probe_000372"", ""mdgo_v11_probe_000708"", ""mdgo_v11_probe_001170"", ""mdgo_v11_probe_001338"", ""mdgo_v11_probe_001358"", ""mdgo_v11_probe_001466"", ""mdgo_v11_probe_001970""]"
mdgo_v13_du_28216c6df64225bf,mdgo_v07_sof_user_0014,software,software_collect_diagnostics_before_fix,"[""mdgo_v07_sof_user_0014_s0008"", ""mdgo_v07_sof_user_0014_s0263""]",16,"[""mdgo_v11_probe_000002"", ""mdgo_v11_probe_000360"", ""mdgo_v11_probe_000405"", ""mdgo_v11_probe_000944"", ""mdgo_v11_probe_001170"", ""mdgo_v11_probe_001260"", ""mdgo_v11_probe_001320"", ""mdgo_v11_probe_001371"", ""mdgo_v11_probe_001506"", ""mdgo_v11_probe_001567"", ""mdgo_v11_probe_001630"", ""mdgo_v11_probe_001692"", ""mdgo_v11_probe_001728"", ""mdgo_v11_probe_001972"", ""mdgo_v11_probe_001990"", ""mdgo_v11_probe_002020""]"
mdgo_v13_du_2852378281a41053,mdgo_v05_fin_user_0021,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0021_s0026"", ""mdgo_v05_fin_user_0021_s0272""]",9,"[""mdgo_v11_probe_000341"", ""mdgo_v11_probe_000487"", ""mdgo_v11_probe_000754"", ""mdgo_v11_probe_000833"", ""mdgo_v11_probe_001151"", ""mdgo_v11_probe_001427"", ""mdgo_v11_probe_001515"", ""mdgo_v11_probe_001527"", ""mdgo_v11_probe_001827""]"
mdgo_v13_du_28fe9fed3573cd93,mdgo_v05_fin_user_0012,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0012_s0282"", ""mdgo_v05_fin_user_0012_s0535""]",14,"[""mdgo_v11_probe_000117"", ""mdgo_v11_probe_000128"", ""mdgo_v11_probe_000219"", ""mdgo_v11_probe_000277"", ""mdgo_v11_probe_000289"", ""mdgo_v11_probe_000331"", ""mdgo_v11_probe_000559"", ""mdgo_v11_probe_000619"", ""mdgo_v11_probe_000953"", ""mdgo_v11_probe_001173"", ""mdgo_v11_probe_001305"", ""mdgo_v11_probe_001501"", ""mdgo_v11_probe_001731"", ""mdgo_v11_probe_001783""]"
mdgo_v13_du_290bcce1fb4458af,mdgo_v05_fin_user_0002,finance,finance_confirm_money_movement,"[""mdgo_v05_fin_user_0002_s0008"", ""mdgo_v05_fin_user_0002_s0263""]",3,"[""mdgo_v11_probe_000580"", ""mdgo_v11_probe_000774"", ""mdgo_v11_probe_001038""]"
mdgo_v13_du_29893ff225b35897,mdgo_v07_sof_user_0012,software,software_secure_login_password_flow,"[""mdgo_v07_sof_user_0012_s0026"", ""mdgo_v07_sof_user_0012_s0272""]",2,"[""mdgo_v11_probe_000970"", ""mdgo_v11_probe_001806""]"
mdgo_v13_du_2a737aa8247da472,mdgo_v07_sof_user_0014,software,software_platform_specific_steps,"[""mdgo_v07_sof_user_0014_s0284"", ""mdgo_v07_sof_user_0014_s0536""]",5,"[""mdgo_v11_probe_000339"", ""mdgo_v11_probe_000844"", ""mdgo_v11_probe_001126"", ""mdgo_v11_probe_001492"", ""mdgo_v11_probe_001970""]"
mdgo_v13_du_2b06f8f2334f6392,mdgo_v05_fin_user_0027,finance,finance_balance_statement_summary_first,"[""mdgo_v05_fin_user_0027_s0276"", ""mdgo_v05_fin_user_0027_s0532""]",14,"[""mdgo_v11_probe_000132"", ""mdgo_v11_probe_000445"", ""mdgo_v11_probe_001057"", ""mdgo_v11_probe_001091"", ""mdgo_v11_probe_001099"", ""mdgo_v11_probe_001171"", ""mdgo_v11_probe_001176"", ""mdgo_v11_probe_001210"", ""mdgo_v11_probe_001390"", ""mdgo_v11_probe_001448"", ""mdgo_v11_probe_001573"", ""mdgo_v11_probe_001617"", ""mdgo_v11_probe_001661"", ""mdgo_v11_probe_001876""]"
mdgo_v13_du_2b2903eba50e4a73,mdgo_v05_fin_user_0024,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0024_s0032"", ""mdgo_v05_fin_user_0024_s0275""]",4,"[""mdgo_v11_probe_000111"", ""mdgo_v11_probe_000190"", ""mdgo_v11_probe_001660"", ""mdgo_v11_probe_002035""]"
mdgo_v13_du_2bf058882e67e35f,mdgo_v05_fin_user_0012,finance,finance_credit_loan_cautious_no_commitment,"[""mdgo_v05_fin_user_0012_s0026"", ""mdgo_v05_fin_user_0012_s0272""]",9,"[""mdgo_v11_probe_000163"", ""mdgo_v11_probe_000219"", ""mdgo_v11_probe_000307"", ""mdgo_v11_probe_000724"", ""mdgo_v11_probe_000982"", ""mdgo_v11_probe_001173"", ""mdgo_v11_probe_001207"", ""mdgo_v11_probe_001731"", ""mdgo_v11_probe_001953""]"
mdgo_v13_du_2c026c69a133b034,mdgo_v05_fin_user_0021,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0021_s0008"", ""mdgo_v05_fin_user_0021_s0263""]",18,"[""mdgo_v11_probe_000104"", ""mdgo_v11_probe_000308"", ""mdgo_v11_probe_000362"", ""mdgo_v11_probe_000480"", ""mdgo_v11_probe_000595"", ""mdgo_v11_probe_000730"", ""mdgo_v11_probe_000754"", ""mdgo_v11_probe_000786"", ""mdgo_v11_probe_000796"", ""mdgo_v11_probe_000858"", ""mdgo_v11_probe_000917"", ""mdgo_v11_probe_001217"", ""mdgo_v11_probe_001518"", ""mdgo_v11_probe_001529"", ""mdgo_v11_probe_001610"", ""mdgo_v11_probe_001703"", ""mdgo_v11_probe_001807"", ""mdgo_v11_probe_001826""]"
mdgo_v13_du_2cb17bf4391c93fb,mdgo_v05_fin_user_0029,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0029_s0284"", ""mdgo_v05_fin_user_0029_s0536""]",13,"[""mdgo_v11_probe_000203"", ""mdgo_v11_probe_000218"", ""mdgo_v11_probe_000323"", ""mdgo_v11_probe_000363"", ""mdgo_v11_probe_000489"", ""mdgo_v11_probe_000610"", ""mdgo_v11_probe_001077"", ""mdgo_v11_probe_001102"", ""mdgo_v11_probe_001282"", ""mdgo_v11_probe_001354"", ""mdgo_v11_probe_001433"", ""mdgo_v11_probe_001839"", ""mdgo_v11_probe_001995""]"
mdgo_v13_du_2d3372600c3e60ef,mdgo_v05_fin_user_0015,finance,finance_credit_loan_cautious_no_commitment,"[""mdgo_v05_fin_user_0015_s0002"", ""mdgo_v05_fin_user_0015_s0260""]",5,"[""mdgo_v11_probe_000258"", ""mdgo_v11_probe_000352"", ""mdgo_v11_probe_000820"", ""mdgo_v11_probe_001576"", ""mdgo_v11_probe_001756""]"
mdgo_v13_du_2e6fa940331474bf,mdgo_v07_sof_user_0013,software,software_secure_login_password_flow,"[""mdgo_v07_sof_user_0013_s0026"", ""mdgo_v07_sof_user_0013_s0272""]",2,"[""mdgo_v11_probe_001190"", ""mdgo_v11_probe_001626""]"
mdgo_v13_du_2eb81fee8eedb870,mdgo_v05_fin_user_0015,finance,finance_confirm_card_account_changes,"[""mdgo_v05_fin_user_0015_s0032"", ""mdgo_v05_fin_user_0015_s0275""]",7,"[""mdgo_v11_probe_000285"", ""mdgo_v11_probe_000727"", ""mdgo_v11_probe_000813"", ""mdgo_v11_probe_001072"", ""mdgo_v11_probe_001175"", ""mdgo_v11_probe_001349"", ""mdgo_v11_probe_001631""]"
mdgo_v13_du_2f5367b62f69d30d,mdgo_v05_fin_user_0030,finance,finance_fee_dispute_evidence_then_case,"[""mdgo_v05_fin_user_0030_s0002"", ""mdgo_v05_fin_user_0030_s0260""]",8,"[""mdgo_v11_probe_000244"", ""mdgo_v11_probe_000330"", ""mdgo_v11_probe_000440"", ""mdgo_v11_probe_000588"", ""mdgo_v11_probe_001188"", ""mdgo_v11_probe_001816"", ""mdgo_v11_probe_001854"", ""mdgo_v11_probe_001912""]"
mdgo_v13_du_300fc077eabeff97,mdgo_v05_sof_user_0006,software,software_secure_login_password_flow,"[""mdgo_v05_sof_user_0006_s0020"", ""mdgo_v05_sof_user_0006_s0269""]",7,"[""mdgo_v11_probe_000098"", ""mdgo_v11_probe_000106"", ""mdgo_v11_probe_000206"", ""mdgo_v11_probe_000265"", ""mdgo_v11_probe_001123"", ""mdgo_v11_probe_001653"", ""mdgo_v11_probe_002011""]"
mdgo_v13_du_30a2c6c974472ec8,mdgo_v05_fin_user_0034,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0034_s0002"", ""mdgo_v05_fin_user_0034_s0260""]",9,"[""mdgo_v11_probe_000090"", ""mdgo_v11_probe_000788"", ""mdgo_v11_probe_000852"", ""mdgo_v11_probe_000904"", ""mdgo_v11_probe_001304"", ""mdgo_v11_probe_001604"", ""mdgo_v11_probe_001908"", ""mdgo_v11_probe_001997"", ""mdgo_v11_probe_002016""]"
mdgo_v13_du_31faab265b79779b,mdgo_v05_sof_user_0008,software,software_collect_diagnostics_before_fix,"[""mdgo_v05_sof_user_0008_s0032"", ""mdgo_v05_sof_user_0008_s0275""]",6,"[""mdgo_v11_probe_000015"", ""mdgo_v11_probe_000043"", ""mdgo_v11_probe_000545"", ""mdgo_v11_probe_000643"", ""mdgo_v11_probe_000789"", ""mdgo_v11_probe_001571""]"
mdgo_v13_du_325a39aa333ad692,mdgo_v07_sof_user_0009,software,software_docs_lookup_for_update_install,"[""mdgo_v07_sof_user_0009_s0008"", ""mdgo_v07_sof_user_0009_s0263""]",13,"[""mdgo_v11_probe_000264"", ""mdgo_v11_probe_000290"", ""mdgo_v11_probe_000451"", ""mdgo_v11_probe_000484"", ""mdgo_v11_probe_000612"", ""mdgo_v11_probe_000670"", ""mdgo_v11_probe_000678"", ""mdgo_v11_probe_000780"", ""mdgo_v11_probe_001155"", ""mdgo_v11_probe_001356"", ""mdgo_v11_probe_001672"", ""mdgo_v11_probe_001927"", ""mdgo_v11_probe_001934""]"
mdgo_v13_du_32b67e6020198d8f,mdgo_v05_sof_user_0007,software,software_backup_before_risky_change,"[""mdgo_v05_sof_user_0007_s0014"", ""mdgo_v05_sof_user_0007_s0266""]",12,"[""mdgo_v11_probe_000067"", ""mdgo_v11_probe_000350"", ""mdgo_v11_probe_000638"", ""mdgo_v11_probe_000663"", ""mdgo_v11_probe_000818"", ""mdgo_v11_probe_000902"", ""mdgo_v11_probe_001006"", ""mdgo_v11_probe_001340"", ""mdgo_v11_probe_001350"", ""mdgo_v11_probe_001414"", ""mdgo_v11_probe_001526"", ""mdgo_v11_probe_001920""]"
mdgo_v13_du_32f0fde3a2c81d7f,mdgo_v05_fin_user_0025,finance,finance_balance_statement_summary_first,"[""mdgo_v05_fin_user_0025_s0020"", ""mdgo_v05_fin_user_0025_s0269""]",13,"[""mdgo_v11_probe_000241"", ""mdgo_v11_probe_000291"", ""mdgo_v11_probe_000461"", ""mdgo_v11_probe_000602"", ""mdgo_v11_probe_000746"", ""mdgo_v11_probe_000862"", ""mdgo_v11_probe_000875"", ""mdgo_v11_probe_001033"", ""mdgo_v11_probe_001134"", ""mdgo_v11_probe_001546"", ""mdgo_v11_probe_001659"", ""mdgo_v11_probe_001706"", ""mdgo_v11_probe_001810""]"
mdgo_v13_du_333f2a582c69989f,mdgo_v05_fin_user_0008,finance,finance_confirm_card_account_changes,"[""mdgo_v05_fin_user_0008_s0276"", ""mdgo_v05_fin_user_0008_s0532""]",20,"[""mdgo_v11_probe_000024"", ""mdgo_v11_probe_000227"", ""mdgo_v11_probe_000394"", ""mdgo_v11_probe_000491"", ""mdgo_v11_probe_000547"", ""mdgo_v11_probe_000577"", ""mdgo_v11_probe_000647"", ""mdgo_v11_probe_000653"", ""mdgo_v11_probe_000847"", ""mdgo_v11_probe_000900"", ""mdgo_v11_probe_001129"", ""mdgo_v11_probe_001162"", ""mdgo_v11_probe_001277"", ""mdgo_v11_probe_001440"", ""mdgo_v11_probe_001534"", ""mdgo_v11_probe_001639"", ""mdgo_v11_probe_001642"", ""mdgo_v11_probe_001646"", ""mdgo_v11_probe_001745"", ""mdgo_v11_probe_001864""]"
mdgo_v13_du_343a0d51be5673d4,mdgo_v05_fin_user_0019,finance,finance_payment_status_latest_check,"[""mdgo_v05_fin_user_0019_s0014"", ""mdgo_v05_fin_user_0019_s0266""]",11,"[""mdgo_v11_probe_000373"", ""mdgo_v11_probe_000390"", ""mdgo_v11_probe_000752"", ""mdgo_v11_probe_000865"", ""mdgo_v11_probe_000918"", ""mdgo_v11_probe_001169"", ""mdgo_v11_probe_001266"", ""mdgo_v11_probe_001362"", ""mdgo_v11_probe_001485"", ""mdgo_v11_probe_001679"", ""mdgo_v11_probe_002034""]"
