probe_id,user_id,choice_id,is_gold,query_entities_json,choice_entities_json,extra_choice_entities_json,pass
mdgo_v05_probe_000022,mdgo_v05_fin_user_0001,B,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [""6686""], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000022,mdgo_v05_fin_user_0001,C,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [""6686""], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000022,mdgo_v05_fin_user_0001,D,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [""6686""], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000023,mdgo_v05_fin_user_0001,A,False,"{""amount"": [""$125""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [""5788""], ""version"": [], ""merchant"": [""Mosaic Kitchen""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000023,mdgo_v05_fin_user_0001,B,False,"{""amount"": [""$125""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [""5788""], ""version"": [], ""merchant"": [""Mosaic Kitchen""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000023,mdgo_v05_fin_user_0001,C,False,"{""amount"": [""$125""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [""5788""], ""version"": [], ""merchant"": [""Mosaic Kitchen""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000023,mdgo_v05_fin_user_0001,D,True,"{""amount"": [""$125""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [""5788""], ""version"": [], ""merchant"": [""Mosaic Kitchen""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000024,mdgo_v05_fin_user_0001,A,True,"{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000024,mdgo_v05_fin_user_0001,B,False,"{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000024,mdgo_v05_fin_user_0001,C,False,"{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000024,mdgo_v05_fin_user_0001,D,False,"{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000025,mdgo_v05_fin_user_0001,A,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [""8086""], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000025,mdgo_v05_fin_user_0001,B,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [""8086""], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000025,mdgo_v05_fin_user_0001,C,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [""8086""], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000025,mdgo_v05_fin_user_0001,D,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [""8086""], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000026,mdgo_v05_fin_user_0001,A,False,"{""amount"": [""$110"", ""$1480""], ""account_last4"": [""8633""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Riverbend Hotel""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000026,mdgo_v05_fin_user_0001,B,False,"{""amount"": [""$110"", ""$1480""], ""account_last4"": [""8633""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Riverbend Hotel""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000026,mdgo_v05_fin_user_0001,C,True,"{""amount"": [""$110"", ""$1480""], ""account_last4"": [""8633""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Riverbend Hotel""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000026,mdgo_v05_fin_user_0001,D,False,"{""amount"": [""$110"", ""$1480""], ""account_last4"": [""8633""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Riverbend Hotel""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000027,mdgo_v05_fin_user_0001,A,False,"{""amount"": [""$85""], ""account_last4"": [""8633""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Cobalt Energy""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000027,mdgo_v05_fin_user_0001,B,False,"{""amount"": [""$85""], ""account_last4"": [""8633""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Cobalt Energy""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000027,mdgo_v05_fin_user_0001,C,False,"{""amount"": [""$85""], ""account_last4"": [""8633""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Cobalt Energy""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000027,mdgo_v05_fin_user_0001,D,True,"{""amount"": [""$85""], ""account_last4"": [""8633""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Cobalt Energy""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000028,mdgo_v05_fin_user_0001,A,True,"{""amount"": [""$240"", ""$980""], ""account_last4"": [""4137"", ""7329""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Brightway Hosting"", ""Mosaic Kitchen""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000028,mdgo_v05_fin_user_0001,B,False,"{""amount"": [""$240"", ""$980""], ""account_last4"": [""4137"", ""7329""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Brightway Hosting"", ""Mosaic Kitchen""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000028,mdgo_v05_fin_user_0001,C,False,"{""amount"": [""$240"", ""$980""], ""account_last4"": [""4137"", ""7329""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Brightway Hosting"", ""Mosaic Kitchen""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000028,mdgo_v05_fin_user_0001,D,False,"{""amount"": [""$240"", ""$980""], ""account_last4"": [""4137"", ""7329""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Brightway Hosting"", ""Mosaic Kitchen""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000029,mdgo_v05_fin_user_0001,A,False,"{""amount"": [""$640""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Cobalt Energy""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000029,mdgo_v05_fin_user_0001,B,True,"{""amount"": [""$640""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Cobalt Energy""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000029,mdgo_v05_fin_user_0001,C,False,"{""amount"": [""$640""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Cobalt Energy""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000029,mdgo_v05_fin_user_0001,D,False,"{""amount"": [""$640""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Cobalt Energy""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000030,mdgo_v05_fin_user_0001,A,False,"{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000030,mdgo_v05_fin_user_0001,B,False,"{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000030,mdgo_v05_fin_user_0001,C,True,"{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000030,mdgo_v05_fin_user_0001,D,False,"{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000031,mdgo_v05_fin_user_0001,A,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000031,mdgo_v05_fin_user_0001,B,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000031,mdgo_v05_fin_user_0001,C,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000031,mdgo_v05_fin_user_0001,D,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000032,mdgo_v05_fin_user_0001,A,True,"{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000032,mdgo_v05_fin_user_0001,B,False,"{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000032,mdgo_v05_fin_user_0001,C,False,"{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000032,mdgo_v05_fin_user_0001,D,False,"{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000033,mdgo_v05_fin_user_0001,A,False,"{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000033,mdgo_v05_fin_user_0001,B,True,"{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000033,mdgo_v05_fin_user_0001,C,False,"{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000033,mdgo_v05_fin_user_0001,D,False,"{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4137""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000034,mdgo_v05_fin_user_0001,A,False,"{""amount"": [""$2360""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Riverbend Hotel""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000034,mdgo_v05_fin_user_0001,B,False,"{""amount"": [""$2360""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Riverbend Hotel""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000034,mdgo_v05_fin_user_0001,C,True,"{""amount"": [""$2360""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Riverbend Hotel""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000034,mdgo_v05_fin_user_0001,D,False,"{""amount"": [""$2360""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Riverbend Hotel""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
