mode,probe_id,user_id,probe_type,predicted_choice_id,gold_choice_id,correct
query_plus_choice,mdgo_v05_probe_000325,mdgo_v05_fin_user_0018,implicit_direct,C,B,0
query_plus_choice,mdgo_v05_probe_000326,mdgo_v05_fin_user_0018,boundary_near_miss,C,C,1
query_plus_choice,mdgo_v05_probe_000327,mdgo_v05_fin_user_0018,boundary_plus_active,C,D,0
query_plus_choice,mdgo_v05_probe_000328,mdgo_v05_fin_user_0018,exception_nested,A,A,1
query_plus_choice,mdgo_v05_probe_000329,mdgo_v05_fin_user_0018,exception_plus_active,A,B,0
query_plus_choice,mdgo_v05_probe_000330,mdgo_v05_fin_user_0018,composition_pair,A,C,0
query_plus_choice,mdgo_v05_probe_000331,mdgo_v05_fin_user_0018,composition_pair_2,C,D,0
query_plus_choice,mdgo_v05_probe_000332,mdgo_v05_fin_user_0018,composition_triple,B,A,0
query_plus_choice,mdgo_v05_probe_000333,mdgo_v05_fin_user_0018,priority_pair,C,B,0
query_plus_choice,mdgo_v05_probe_000334,mdgo_v05_fin_user_0018,priority_triple,B,C,0
query_plus_choice,mdgo_v05_probe_000335,mdgo_v05_fin_user_0018,drift_recent_override,D,D,1
query_plus_choice,mdgo_v05_probe_000336,mdgo_v05_fin_user_0018,drift_composition,B,A,0
query_plus_choice,mdgo_v05_probe_000337,mdgo_v05_fin_user_0018,drift_exception,B,B,1
query_plus_choice,mdgo_v05_probe_000338,mdgo_v05_fin_user_0018,false_personalization,C,C,1
query_plus_choice,mdgo_v05_probe_000339,mdgo_v05_fin_user_0018,insufficient_evidence,D,D,1
query_plus_choice,mdgo_v05_probe_000340,mdgo_v05_fin_user_0018,temporal_scope,B,A,0
query_plus_choice,mdgo_v05_probe_000341,mdgo_v05_fin_user_0018,explicit_retrieval,D,B,0
query_plus_choice,mdgo_v05_probe_000342,mdgo_v05_fin_user_0019,long_gap_direct,C,C,1
query_plus_choice,mdgo_v05_probe_000343,mdgo_v05_fin_user_0019,implicit_direct,A,D,0
query_plus_choice,mdgo_v05_probe_000344,mdgo_v05_fin_user_0019,boundary_near_miss,A,A,1
query_plus_choice,mdgo_v05_probe_000345,mdgo_v05_fin_user_0019,boundary_plus_active,C,B,0
query_plus_choice,mdgo_v05_probe_000346,mdgo_v05_fin_user_0019,exception_nested,C,C,1
query_plus_choice,mdgo_v05_probe_000347,mdgo_v05_fin_user_0019,exception_plus_active,D,D,1
query_plus_choice,mdgo_v05_probe_000348,mdgo_v05_fin_user_0019,composition_pair,D,A,0
query_plus_choice,mdgo_v05_probe_000349,mdgo_v05_fin_user_0019,composition_pair_2,A,B,0
query_plus_choice,mdgo_v05_probe_000350,mdgo_v05_fin_user_0019,composition_triple,B,C,0
query_plus_choice,mdgo_v05_probe_000351,mdgo_v05_fin_user_0019,priority_pair,A,D,0
query_plus_choice,mdgo_v05_probe_000352,mdgo_v05_fin_user_0019,priority_triple,A,A,1
query_plus_choice,mdgo_v05_probe_000353,mdgo_v05_fin_user_0019,drift_recent_override,B,B,1
query_plus_choice,mdgo_v05_probe_000354,mdgo_v05_fin_user_0019,drift_composition,C,C,1
query_plus_choice,mdgo_v05_probe_000355,mdgo_v05_fin_user_0019,drift_exception,D,D,1
query_plus_choice,mdgo_v05_probe_000356,mdgo_v05_fin_user_0019,false_personalization,A,A,1
query_plus_choice,mdgo_v05_probe_000357,mdgo_v05_fin_user_0019,insufficient_evidence,B,B,1
query_plus_choice,mdgo_v05_probe_000358,mdgo_v05_fin_user_0019,temporal_scope,C,C,1
query_plus_choice,mdgo_v05_probe_000359,mdgo_v05_fin_user_0019,explicit_retrieval,C,D,0
query_plus_choice,mdgo_v05_probe_000360,mdgo_v05_fin_user_0020,long_gap_direct,B,A,0
query_plus_choice,mdgo_v05_probe_000361,mdgo_v05_fin_user_0020,implicit_direct,C,B,0
query_plus_choice,mdgo_v05_probe_000362,mdgo_v05_fin_user_0020,boundary_near_miss,C,C,1
query_plus_choice,mdgo_v05_probe_000363,mdgo_v05_fin_user_0020,boundary_plus_active,D,D,1
query_plus_choice,mdgo_v05_probe_000364,mdgo_v05_fin_user_0020,exception_nested,A,A,1
query_plus_choice,mdgo_v05_probe_000365,mdgo_v05_fin_user_0020,exception_plus_active,D,B,0
query_plus_choice,mdgo_v05_probe_000366,mdgo_v05_fin_user_0020,composition_pair,A,C,0
query_plus_choice,mdgo_v05_probe_000367,mdgo_v05_fin_user_0020,composition_pair_2,B,D,0
query_plus_choice,mdgo_v05_probe_000368,mdgo_v05_fin_user_0020,composition_triple,C,A,0
query_plus_choice,mdgo_v05_probe_000369,mdgo_v05_fin_user_0020,priority_pair,D,B,0
query_plus_choice,mdgo_v05_probe_000370,mdgo_v05_fin_user_0020,priority_triple,C,C,1
query_plus_choice,mdgo_v05_probe_000371,mdgo_v05_fin_user_0020,drift_recent_override,A,D,0
query_plus_choice,mdgo_v05_probe_000372,mdgo_v05_fin_user_0020,drift_composition,B,A,0
query_plus_choice,mdgo_v05_probe_000373,mdgo_v05_fin_user_0020,drift_exception,B,B,1
query_plus_choice,mdgo_v05_probe_000374,mdgo_v05_fin_user_0020,false_personalization,C,C,1
query_plus_choice,mdgo_v05_probe_000375,mdgo_v05_fin_user_0020,insufficient_evidence,D,D,1
query_plus_choice,mdgo_v05_probe_000376,mdgo_v05_fin_user_0020,temporal_scope,B,A,0
query_plus_choice,mdgo_v05_probe_000377,mdgo_v05_fin_user_0020,explicit_retrieval,A,B,0
query_plus_choice,mdgo_v05_probe_000378,mdgo_v05_fin_user_0021,long_gap_direct,D,C,0
query_plus_choice,mdgo_v05_probe_000379,mdgo_v05_fin_user_0021,implicit_direct,A,D,0
query_plus_choice,mdgo_v05_probe_000380,mdgo_v05_fin_user_0021,boundary_near_miss,A,A,1
query_plus_choice,mdgo_v05_probe_000381,mdgo_v05_fin_user_0021,boundary_plus_active,C,B,0
query_plus_choice,mdgo_v05_probe_000382,mdgo_v05_fin_user_0021,exception_nested,C,C,1
query_plus_choice,mdgo_v05_probe_000383,mdgo_v05_fin_user_0021,exception_plus_active,C,D,0
query_plus_choice,mdgo_v05_probe_000384,mdgo_v05_fin_user_0021,composition_pair,C,A,0
query_plus_choice,mdgo_v05_probe_000385,mdgo_v05_fin_user_0021,composition_pair_2,A,B,0
query_plus_choice,mdgo_v05_probe_000386,mdgo_v05_fin_user_0021,composition_triple,A,C,0
query_plus_choice,mdgo_v05_probe_000387,mdgo_v05_fin_user_0021,priority_pair,C,D,0
query_plus_choice,mdgo_v05_probe_000388,mdgo_v05_fin_user_0021,priority_triple,C,A,0
query_plus_choice,mdgo_v05_probe_000389,mdgo_v05_fin_user_0021,drift_recent_override,D,B,0
query_plus_choice,mdgo_v05_probe_000390,mdgo_v05_fin_user_0021,drift_composition,C,C,1
query_plus_choice,mdgo_v05_probe_000391,mdgo_v05_fin_user_0021,drift_exception,D,D,1
query_plus_choice,mdgo_v05_probe_000392,mdgo_v05_fin_user_0021,false_personalization,A,A,1
query_plus_choice,mdgo_v05_probe_000393,mdgo_v05_fin_user_0021,insufficient_evidence,B,B,1
query_plus_choice,mdgo_v05_probe_000394,mdgo_v05_fin_user_0021,temporal_scope,B,C,0
query_plus_choice,mdgo_v05_probe_000395,mdgo_v05_fin_user_0021,explicit_retrieval,B,D,0
query_plus_choice,mdgo_v05_probe_000396,mdgo_v05_fin_user_0022,long_gap_direct,C,A,0
query_plus_choice,mdgo_v05_probe_000397,mdgo_v05_fin_user_0022,implicit_direct,D,B,0
query_plus_choice,mdgo_v05_probe_000398,mdgo_v05_fin_user_0022,boundary_near_miss,C,C,1
query_plus_choice,mdgo_v05_probe_000399,mdgo_v05_fin_user_0022,boundary_plus_active,D,D,1
query_plus_choice,mdgo_v05_probe_000400,mdgo_v05_fin_user_0022,exception_nested,A,A,1
query_plus_choice,mdgo_v05_probe_000401,mdgo_v05_fin_user_0022,exception_plus_active,D,B,0
query_plus_choice,mdgo_v05_probe_000402,mdgo_v05_fin_user_0022,composition_pair,A,C,0
query_plus_choice,mdgo_v05_probe_000403,mdgo_v05_fin_user_0022,composition_pair_2,D,D,1
query_plus_choice,mdgo_v05_probe_000404,mdgo_v05_fin_user_0022,composition_triple,C,A,0
query_plus_choice,mdgo_v05_probe_000405,mdgo_v05_fin_user_0022,priority_pair,C,B,0
query_plus_choice,mdgo_v05_probe_000406,mdgo_v05_fin_user_0022,priority_triple,C,C,1
query_plus_choice,mdgo_v05_probe_000407,mdgo_v05_fin_user_0022,drift_recent_override,B,D,0
query_plus_choice,mdgo_v05_probe_000408,mdgo_v05_fin_user_0022,drift_composition,C,A,0
query_plus_choice,mdgo_v05_probe_000409,mdgo_v05_fin_user_0022,drift_exception,B,B,1
query_plus_choice,mdgo_v05_probe_000410,mdgo_v05_fin_user_0022,false_personalization,C,C,1
query_plus_choice,mdgo_v05_probe_000411,mdgo_v05_fin_user_0022,insufficient_evidence,D,D,1
query_plus_choice,mdgo_v05_probe_000412,mdgo_v05_fin_user_0022,temporal_scope,D,A,0
query_plus_choice,mdgo_v05_probe_000413,mdgo_v05_fin_user_0022,explicit_retrieval,C,B,0
query_plus_choice,mdgo_v05_probe_000414,mdgo_v05_fin_user_0023,long_gap_direct,D,C,0
query_plus_choice,mdgo_v05_probe_000415,mdgo_v05_fin_user_0023,implicit_direct,A,D,0
query_plus_choice,mdgo_v05_probe_000416,mdgo_v05_fin_user_0023,boundary_near_miss,A,A,1
query_plus_choice,mdgo_v05_probe_000417,mdgo_v05_fin_user_0023,boundary_plus_active,A,B,0
query_plus_choice,mdgo_v05_probe_000418,mdgo_v05_fin_user_0023,exception_nested,C,C,1
query_plus_choice,mdgo_v05_probe_000419,mdgo_v05_fin_user_0023,exception_plus_active,B,D,0
query_plus_choice,mdgo_v05_probe_000420,mdgo_v05_fin_user_0023,composition_pair,C,A,0
query_plus_choice,mdgo_v05_probe_000421,mdgo_v05_fin_user_0023,composition_pair_2,D,B,0
query_plus_choice,mdgo_v05_probe_000422,mdgo_v05_fin_user_0023,composition_triple,D,C,0
query_plus_choice,mdgo_v05_probe_000423,mdgo_v05_fin_user_0023,priority_pair,C,D,0
query_plus_choice,mdgo_v05_probe_000424,mdgo_v05_fin_user_0023,priority_triple,B,A,0
query_plus_choice,mdgo_v05_probe_000425,mdgo_v05_fin_user_0023,drift_recent_override,D,B,0
query_plus_choice,mdgo_v05_probe_000426,mdgo_v05_fin_user_0023,drift_composition,A,C,0
query_plus_choice,mdgo_v05_probe_000427,mdgo_v05_fin_user_0023,drift_exception,D,D,1
query_plus_choice,mdgo_v05_probe_000428,mdgo_v05_fin_user_0023,false_personalization,A,A,1
query_plus_choice,mdgo_v05_probe_000429,mdgo_v05_fin_user_0023,insufficient_evidence,B,B,1
query_plus_choice,mdgo_v05_probe_000430,mdgo_v05_fin_user_0023,temporal_scope,C,C,1
query_plus_choice,mdgo_v05_probe_000431,mdgo_v05_fin_user_0023,explicit_retrieval,C,D,0
query_plus_choice,mdgo_v05_probe_000432,mdgo_v05_fin_user_0024,long_gap_direct,D,A,0
query_plus_choice,mdgo_v05_probe_000433,mdgo_v05_fin_user_0024,implicit_direct,A,B,0
query_plus_choice,mdgo_v05_probe_000434,mdgo_v05_fin_user_0024,boundary_near_miss,C,C,1
query_plus_choice,mdgo_v05_probe_000435,mdgo_v05_fin_user_0024,boundary_plus_active,D,D,1
query_plus_choice,mdgo_v05_probe_000436,mdgo_v05_fin_user_0024,exception_nested,A,A,1
query_plus_choice,mdgo_v05_probe_000437,mdgo_v05_fin_user_0024,exception_plus_active,B,B,1
query_plus_choice,mdgo_v05_probe_000438,mdgo_v05_fin_user_0024,composition_pair,B,C,0
query_plus_choice,mdgo_v05_probe_000439,mdgo_v05_fin_user_0024,composition_pair_2,D,D,1
query_plus_choice,mdgo_v05_probe_000440,mdgo_v05_fin_user_0024,composition_triple,B,A,0
query_plus_choice,mdgo_v05_probe_000441,mdgo_v05_fin_user_0024,priority_pair,D,B,0
query_plus_choice,mdgo_v05_probe_000442,mdgo_v05_fin_user_0024,priority_triple,B,C,0
query_plus_choice,mdgo_v05_probe_000443,mdgo_v05_fin_user_0024,drift_recent_override,C,D,0
query_plus_choice,mdgo_v05_probe_000444,mdgo_v05_fin_user_0024,drift_composition,A,A,1
query_plus_choice,mdgo_v05_probe_000445,mdgo_v05_fin_user_0024,drift_exception,B,B,1
query_plus_choice,mdgo_v05_probe_000446,mdgo_v05_fin_user_0024,false_personalization,C,C,1
query_plus_choice,mdgo_v05_probe_000447,mdgo_v05_fin_user_0024,insufficient_evidence,D,D,1
query_plus_choice,mdgo_v05_probe_000448,mdgo_v05_fin_user_0024,temporal_scope,C,A,0
query_plus_choice,mdgo_v05_probe_000449,mdgo_v05_fin_user_0024,explicit_retrieval,C,B,0
query_plus_choice,mdgo_v05_probe_000450,mdgo_v05_fin_user_0025,long_gap_direct,D,C,0
query_plus_choice,mdgo_v05_probe_000451,mdgo_v05_fin_user_0025,implicit_direct,A,D,0
query_plus_choice,mdgo_v05_probe_000452,mdgo_v05_fin_user_0025,boundary_near_miss,A,A,1
query_plus_choice,mdgo_v05_probe_000453,mdgo_v05_fin_user_0025,boundary_plus_active,A,B,0
query_plus_choice,mdgo_v05_probe_000454,mdgo_v05_fin_user_0025,exception_nested,C,C,1
query_plus_choice,mdgo_v05_probe_000455,mdgo_v05_fin_user_0025,exception_plus_active,B,D,0
query_plus_choice,mdgo_v05_probe_000456,mdgo_v05_fin_user_0025,composition_pair,C,A,0
query_plus_choice,mdgo_v05_probe_000457,mdgo_v05_fin_user_0025,composition_pair_2,D,B,0
query_plus_choice,mdgo_v05_probe_000458,mdgo_v05_fin_user_0025,composition_triple,B,C,0
query_plus_choice,mdgo_v05_probe_000459,mdgo_v05_fin_user_0025,priority_pair,A,D,0
query_plus_choice,mdgo_v05_probe_000460,mdgo_v05_fin_user_0025,priority_triple,B,A,0
query_plus_choice,mdgo_v05_probe_000461,mdgo_v05_fin_user_0025,drift_recent_override,C,B,0
query_plus_choice,mdgo_v05_probe_000462,mdgo_v05_fin_user_0025,drift_composition,B,C,0
query_plus_choice,mdgo_v05_probe_000463,mdgo_v05_fin_user_0025,drift_exception,D,D,1
query_plus_choice,mdgo_v05_probe_000464,mdgo_v05_fin_user_0025,false_personalization,A,A,1
query_plus_choice,mdgo_v05_probe_000465,mdgo_v05_fin_user_0025,insufficient_evidence,B,B,1
query_plus_choice,mdgo_v05_probe_000466,mdgo_v05_fin_user_0025,temporal_scope,B,C,0
query_plus_choice,mdgo_v05_probe_000467,mdgo_v05_fin_user_0025,explicit_retrieval,B,D,0
query_plus_choice,mdgo_v05_probe_000468,mdgo_v05_fin_user_0026,long_gap_direct,A,A,1
query_plus_choice,mdgo_v05_probe_000469,mdgo_v05_fin_user_0026,implicit_direct,D,B,0
query_plus_choice,mdgo_v05_probe_000470,mdgo_v05_fin_user_0026,boundary_near_miss,C,C,1
query_plus_choice,mdgo_v05_probe_000471,mdgo_v05_fin_user_0026,boundary_plus_active,D,D,1
query_plus_choice,mdgo_v05_probe_000472,mdgo_v05_fin_user_0026,exception_nested,A,A,1
query_plus_choice,mdgo_v05_probe_000473,mdgo_v05_fin_user_0026,exception_plus_active,B,B,1
query_plus_choice,mdgo_v05_probe_000474,mdgo_v05_fin_user_0026,composition_pair,C,C,1
query_plus_choice,mdgo_v05_probe_000475,mdgo_v05_fin_user_0026,composition_pair_2,A,D,0
query_plus_choice,mdgo_v05_probe_000476,mdgo_v05_fin_user_0026,composition_triple,A,A,1
query_plus_choice,mdgo_v05_probe_000477,mdgo_v05_fin_user_0026,priority_pair,C,B,0
query_plus_choice,mdgo_v05_probe_000478,mdgo_v05_fin_user_0026,priority_triple,D,C,0
query_plus_choice,mdgo_v05_probe_000479,mdgo_v05_fin_user_0026,drift_recent_override,A,D,0
query_plus_choice,mdgo_v05_probe_000480,mdgo_v05_fin_user_0026,drift_composition,A,A,1
query_plus_choice,mdgo_v05_probe_000481,mdgo_v05_fin_user_0026,drift_exception,B,B,1
query_plus_choice,mdgo_v05_probe_000482,mdgo_v05_fin_user_0026,false_personalization,C,C,1
query_plus_choice,mdgo_v05_probe_000483,mdgo_v05_fin_user_0026,insufficient_evidence,D,D,1
query_plus_choice,mdgo_v05_probe_000484,mdgo_v05_fin_user_0026,temporal_scope,B,A,0
query_plus_choice,mdgo_v05_probe_000485,mdgo_v05_fin_user_0026,explicit_retrieval,B,B,1
query_plus_choice,mdgo_v05_probe_000486,mdgo_v05_fin_user_0027,long_gap_direct,C,C,1
query_plus_choice,mdgo_v05_probe_000487,mdgo_v05_fin_user_0027,implicit_direct,A,D,0
query_plus_choice,mdgo_v05_probe_000488,mdgo_v05_fin_user_0027,boundary_near_miss,A,A,1
query_plus_choice,mdgo_v05_probe_000489,mdgo_v05_fin_user_0027,boundary_plus_active,C,B,0
query_plus_choice,mdgo_v05_probe_000490,mdgo_v05_fin_user_0027,exception_nested,C,C,1
query_plus_choice,mdgo_v05_probe_000491,mdgo_v05_fin_user_0027,exception_plus_active,D,D,1
query_plus_choice,mdgo_v05_probe_000492,mdgo_v05_fin_user_0027,composition_pair,C,A,0
query_plus_choice,mdgo_v05_probe_000493,mdgo_v05_fin_user_0027,composition_pair_2,C,B,0
query_plus_choice,mdgo_v05_probe_000494,mdgo_v05_fin_user_0027,composition_triple,B,C,0
query_plus_choice,mdgo_v05_probe_000495,mdgo_v05_fin_user_0027,priority_pair,B,D,0
query_plus_choice,mdgo_v05_probe_000496,mdgo_v05_fin_user_0027,priority_triple,B,A,0
query_plus_choice,mdgo_v05_probe_000497,mdgo_v05_fin_user_0027,drift_recent_override,B,B,1
query_plus_choice,mdgo_v05_probe_000498,mdgo_v05_fin_user_0027,drift_composition,A,C,0
query_plus_choice,mdgo_v05_probe_000499,mdgo_v05_fin_user_0027,drift_exception,D,D,1
query_plus_choice,mdgo_v05_probe_000500,mdgo_v05_fin_user_0027,false_personalization,A,A,1
query_plus_choice,mdgo_v05_probe_000501,mdgo_v05_fin_user_0027,insufficient_evidence,B,B,1
query_plus_choice,mdgo_v05_probe_000502,mdgo_v05_fin_user_0027,temporal_scope,B,C,0
query_plus_choice,mdgo_v05_probe_000503,mdgo_v05_fin_user_0027,explicit_retrieval,B,D,0
query_plus_choice,mdgo_v05_probe_000504,mdgo_v05_fin_user_0028,long_gap_direct,C,A,0
query_plus_choice,mdgo_v05_probe_000505,mdgo_v05_fin_user_0028,implicit_direct,C,B,0
query_plus_choice,mdgo_v05_probe_000506,mdgo_v05_fin_user_0028,boundary_near_miss,C,C,1
query_plus_choice,mdgo_v05_probe_000507,mdgo_v05_fin_user_0028,boundary_plus_active,C,D,0
query_plus_choice,mdgo_v05_probe_000508,mdgo_v05_fin_user_0028,exception_nested,A,A,1
query_plus_choice,mdgo_v05_probe_000509,mdgo_v05_fin_user_0028,exception_plus_active,C,B,0
query_plus_choice,mdgo_v05_probe_000510,mdgo_v05_fin_user_0028,composition_pair,A,C,0
query_plus_choice,mdgo_v05_probe_000511,mdgo_v05_fin_user_0028,composition_pair_2,B,D,0
query_plus_choice,mdgo_v05_probe_000512,mdgo_v05_fin_user_0028,composition_triple,B,A,0
query_plus_choice,mdgo_v05_probe_000513,mdgo_v05_fin_user_0028,priority_pair,A,B,0
query_plus_choice,mdgo_v05_probe_000514,mdgo_v05_fin_user_0028,priority_triple,A,C,0
query_plus_choice,mdgo_v05_probe_000515,mdgo_v05_fin_user_0028,drift_recent_override,C,D,0
query_plus_choice,mdgo_v05_probe_000516,mdgo_v05_fin_user_0028,drift_composition,B,A,0
query_plus_choice,mdgo_v05_probe_000517,mdgo_v05_fin_user_0028,drift_exception,B,B,1
query_plus_choice,mdgo_v05_probe_000518,mdgo_v05_fin_user_0028,false_personalization,C,C,1
query_plus_choice,mdgo_v05_probe_000519,mdgo_v05_fin_user_0028,insufficient_evidence,D,D,1
query_plus_choice,mdgo_v05_probe_000520,mdgo_v05_fin_user_0028,temporal_scope,A,A,1
query_plus_choice,mdgo_v05_probe_000521,mdgo_v05_fin_user_0028,explicit_retrieval,C,B,0
query_plus_choice,mdgo_v05_probe_000522,mdgo_v05_fin_user_0029,long_gap_direct,D,C,0
query_plus_choice,mdgo_v05_probe_000523,mdgo_v05_fin_user_0029,implicit_direct,C,D,0
query_plus_choice,mdgo_v05_probe_000524,mdgo_v05_fin_user_0029,boundary_near_miss,A,A,1
query_plus_choice,mdgo_v05_probe_000525,mdgo_v05_fin_user_0029,boundary_plus_active,C,B,0
query_plus_choice,mdgo_v05_probe_000526,mdgo_v05_fin_user_0029,exception_nested,C,C,1
query_plus_choice,mdgo_v05_probe_000527,mdgo_v05_fin_user_0029,exception_plus_active,B,D,0
query_plus_choice,mdgo_v05_probe_000528,mdgo_v05_fin_user_0029,composition_pair,C,A,0
query_plus_choice,mdgo_v05_probe_000529,mdgo_v05_fin_user_0029,composition_pair_2,D,B,0
query_plus_choice,mdgo_v05_probe_000530,mdgo_v05_fin_user_0029,composition_triple,A,C,0
query_plus_choice,mdgo_v05_probe_000531,mdgo_v05_fin_user_0029,priority_pair,D,D,1
query_plus_choice,mdgo_v05_probe_000532,mdgo_v05_fin_user_0029,priority_triple,B,A,0
query_plus_choice,mdgo_v05_probe_000533,mdgo_v05_fin_user_0029,drift_recent_override,D,B,0
query_plus_choice,mdgo_v05_probe_000534,mdgo_v05_fin_user_0029,drift_composition,D,C,0
query_plus_choice,mdgo_v05_probe_000535,mdgo_v05_fin_user_0029,drift_exception,D,D,1
query_plus_choice,mdgo_v05_probe_000536,mdgo_v05_fin_user_0029,false_personalization,A,A,1
query_plus_choice,mdgo_v05_probe_000537,mdgo_v05_fin_user_0029,insufficient_evidence,B,B,1
query_plus_choice,mdgo_v05_probe_000538,mdgo_v05_fin_user_0029,temporal_scope,B,C,0
query_plus_choice,mdgo_v05_probe_000539,mdgo_v05_fin_user_0029,explicit_retrieval,A,D,0
query_plus_choice,mdgo_v05_probe_000540,mdgo_v05_fin_user_0030,long_gap_direct,D,A,0
query_plus_choice,mdgo_v05_probe_000541,mdgo_v05_fin_user_0030,implicit_direct,C,B,0
query_plus_choice,mdgo_v05_probe_000542,mdgo_v05_fin_user_0030,boundary_near_miss,C,C,1
query_plus_choice,mdgo_v05_probe_000543,mdgo_v05_fin_user_0030,boundary_plus_active,A,D,0
query_plus_choice,mdgo_v05_probe_000544,mdgo_v05_fin_user_0030,exception_nested,A,A,1
query_plus_choice,mdgo_v05_probe_000545,mdgo_v05_fin_user_0030,exception_plus_active,C,B,0
query_plus_choice,mdgo_v05_probe_000546,mdgo_v05_fin_user_0030,composition_pair,D,C,0
query_plus_choice,mdgo_v05_probe_000547,mdgo_v05_fin_user_0030,composition_pair_2,B,D,0
query_plus_choice,mdgo_v05_probe_000548,mdgo_v05_fin_user_0030,composition_triple,D,A,0
query_plus_choice,mdgo_v05_probe_000549,mdgo_v05_fin_user_0030,priority_pair,C,B,0
query_plus_choice,mdgo_v05_probe_000550,mdgo_v05_fin_user_0030,priority_triple,A,C,0
query_plus_choice,mdgo_v05_probe_000551,mdgo_v05_fin_user_0030,drift_recent_override,D,D,1
query_plus_choice,mdgo_v05_probe_000552,mdgo_v05_fin_user_0030,drift_composition,D,A,0
query_plus_choice,mdgo_v05_probe_000553,mdgo_v05_fin_user_0030,drift_exception,B,B,1
query_plus_choice,mdgo_v05_probe_000554,mdgo_v05_fin_user_0030,false_personalization,C,C,1
query_plus_choice,mdgo_v05_probe_000555,mdgo_v05_fin_user_0030,insufficient_evidence,D,D,1
query_plus_choice,mdgo_v05_probe_000556,mdgo_v05_fin_user_0030,temporal_scope,A,A,1
query_plus_choice,mdgo_v05_probe_000557,mdgo_v05_fin_user_0030,explicit_retrieval,C,B,0
query_plus_choice,mdgo_v05_probe_000558,mdgo_v05_fin_user_0031,long_gap_direct,D,C,0
query_plus_choice,mdgo_v05_probe_000559,mdgo_v05_fin_user_0031,implicit_direct,C,D,0
query_plus_choice,mdgo_v05_probe_000560,mdgo_v05_fin_user_0031,boundary_near_miss,A,A,1
query_plus_choice,mdgo_v05_probe_000561,mdgo_v05_fin_user_0031,boundary_plus_active,A,B,0
query_plus_choice,mdgo_v05_probe_000562,mdgo_v05_fin_user_0031,exception_nested,C,C,1
query_plus_choice,mdgo_v05_probe_000563,mdgo_v05_fin_user_0031,exception_plus_active,B,D,0
query_plus_choice,mdgo_v05_probe_000564,mdgo_v05_fin_user_0031,composition_pair,D,A,0
query_plus_choice,mdgo_v05_probe_000565,mdgo_v05_fin_user_0031,composition_pair_2,C,B,0
query_plus_choice,mdgo_v05_probe_000566,mdgo_v05_fin_user_0031,composition_triple,D,C,0
query_plus_choice,mdgo_v05_probe_000567,mdgo_v05_fin_user_0031,priority_pair,B,D,0
query_plus_choice,mdgo_v05_probe_000568,mdgo_v05_fin_user_0031,priority_triple,D,A,0
query_plus_choice,mdgo_v05_probe_000569,mdgo_v05_fin_user_0031,drift_recent_override,A,B,0
query_plus_choice,mdgo_v05_probe_000570,mdgo_v05_fin_user_0031,drift_composition,D,C,0
query_plus_choice,mdgo_v05_probe_000571,mdgo_v05_fin_user_0031,drift_exception,D,D,1
query_plus_choice,mdgo_v05_probe_000572,mdgo_v05_fin_user_0031,false_personalization,A,A,1
query_plus_choice,mdgo_v05_probe_000573,mdgo_v05_fin_user_0031,insufficient_evidence,B,B,1
query_plus_choice,mdgo_v05_probe_000574,mdgo_v05_fin_user_0031,temporal_scope,B,C,0
query_plus_choice,mdgo_v05_probe_000575,mdgo_v05_fin_user_0031,explicit_retrieval,D,D,1
query_plus_choice,mdgo_v05_probe_000576,mdgo_v05_fin_user_0032,long_gap_direct,B,A,0
query_plus_choice,mdgo_v05_probe_000577,mdgo_v05_fin_user_0032,implicit_direct,D,B,0
query_plus_choice,mdgo_v05_probe_000578,mdgo_v05_fin_user_0032,boundary_near_miss,C,C,1
query_plus_choice,mdgo_v05_probe_000579,mdgo_v05_fin_user_0032,boundary_plus_active,C,D,0
query_plus_choice,mdgo_v05_probe_000580,mdgo_v05_fin_user_0032,exception_nested,A,A,1
query_plus_choice,mdgo_v05_probe_000581,mdgo_v05_fin_user_0032,exception_plus_active,C,B,0
query_plus_choice,mdgo_v05_probe_000582,mdgo_v05_fin_user_0032,composition_pair,A,C,0
query_plus_choice,mdgo_v05_probe_000583,mdgo_v05_fin_user_0032,composition_pair_2,C,D,0
query_plus_choice,mdgo_v05_probe_000584,mdgo_v05_fin_user_0032,composition_triple,D,A,0
query_plus_choice,mdgo_v05_probe_000585,mdgo_v05_fin_user_0032,priority_pair,B,B,1
query_plus_choice,mdgo_v05_probe_000586,mdgo_v05_fin_user_0032,priority_triple,B,C,0
query_plus_choice,mdgo_v05_probe_000587,mdgo_v05_fin_user_0032,drift_recent_override,D,D,1
query_plus_choice,mdgo_v05_probe_000588,mdgo_v05_fin_user_0032,drift_composition,B,A,0
query_plus_choice,mdgo_v05_probe_000589,mdgo_v05_fin_user_0032,drift_exception,B,B,1
query_plus_choice,mdgo_v05_probe_000590,mdgo_v05_fin_user_0032,false_personalization,C,C,1
query_plus_choice,mdgo_v05_probe_000591,mdgo_v05_fin_user_0032,insufficient_evidence,D,D,1
query_plus_choice,mdgo_v05_probe_000592,mdgo_v05_fin_user_0032,temporal_scope,A,A,1
query_plus_choice,mdgo_v05_probe_000593,mdgo_v05_fin_user_0032,explicit_retrieval,C,B,0
query_plus_choice,mdgo_v05_probe_000594,mdgo_v05_fin_user_0033,long_gap_direct,D,C,0
query_plus_choice,mdgo_v05_probe_000595,mdgo_v05_fin_user_0033,implicit_direct,B,D,0
query_plus_choice,mdgo_v05_probe_000596,mdgo_v05_fin_user_0033,boundary_near_miss,A,A,1
