session_id,user_id,domain,primary_source_conversation_id,source_intent,all_source_conversation_ids_json,style_exemplar_ids_json,usage_mode
mdgo_v05_fin_user_0000_s0057,mdgo_v05_fin_user_0000,finance,acs-fcac3604-0f4d-40ab-9de8-5026c446be8a-1,address_change,"[""acs-ff6b3cfb-1fba-4c42-bb35-9578af867303-1"", ""acs-0720f5e2-ebd6-4ec4-bb82-3a30554508f1-1"", ""acs-f34dfa2b-82bf-41ea-a4a8-51a41e919c8e-1""]","[""acs-ff6b3cfb-1fba-4c42-bb35-9578af867303-1"", ""acs-0720f5e2-ebd6-4ec4-bb82-3a30554508f1-1"", ""acs-f34dfa2b-82bf-41ea-a4a8-51a41e919c8e-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0058,mdgo_v05_fin_user_0000,finance,acs-3024b7e5-6eaf-4768-af05-98d95a131896-1,balance,"[""acs-049afc38-a7ae-4896-89de-17ffcf2d04cd-1"", ""acs-c572e002-ecf8-4035-9f62-4da27f850eea-1""]","[""acs-049afc38-a7ae-4896-89de-17ffcf2d04cd-1"", ""acs-c572e002-ecf8-4035-9f62-4da27f850eea-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0059,mdgo_v05_fin_user_0000,finance,acs-2df1432e-4596-47b6-b271-5071eb8eec1c-1,balance,"[""acs-f5e89096-3085-415b-a1b7-5832b33ffed0-1"", ""acs-aed6967e-686a-4a98-b916-3dfc2bb91eb5-1""]","[""acs-f5e89096-3085-415b-a1b7-5832b33ffed0-1"", ""acs-aed6967e-686a-4a98-b916-3dfc2bb91eb5-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0060,mdgo_v05_fin_user_0000,finance,acs-5edb8a9c-3013-4520-b75c-a7e468d1efde-1,transfer,"[""acs-a78bb5e9-bfbe-4c47-a080-be02f3591ed6-1"", ""acs-8a08b3a1-2de6-42dc-82ba-e2b9314151e5-1""]","[""acs-a78bb5e9-bfbe-4c47-a080-be02f3591ed6-1"", ""acs-8a08b3a1-2de6-42dc-82ba-e2b9314151e5-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0061,mdgo_v05_fin_user_0000,finance,acs-e8f1428c-8d39-4df9-b063-9c386e2b48c1-1,statement,"[""acs-c6c71b02-71ff-41e3-81fb-fb6fb58db150-1"", ""acs-cec2a5bd-b8da-426d-b525-9f912acb8485-1""]","[""acs-c6c71b02-71ff-41e3-81fb-fb6fb58db150-1"", ""acs-cec2a5bd-b8da-426d-b525-9f912acb8485-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0062,mdgo_v05_fin_user_0000,finance,acs-89f1f048-ede5-4136-b41c-c39892a30033-1,transfer,"[""acs-e8853475-68d1-465d-86bf-44029edb0bf1-1"", ""acs-66dd7728-0cd1-4fde-9a71-807e80660e26-1""]","[""acs-e8853475-68d1-465d-86bf-44029edb0bf1-1"", ""acs-66dd7728-0cd1-4fde-9a71-807e80660e26-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0063,mdgo_v05_fin_user_0000,finance,acs-8dcb8f66-b692-492a-b2be-b38805dcc4f0-1,address_change,"[""acs-b24c5320-438e-465b-93b8-e4f676f98321-1"", ""acs-010e7c74-1d95-4c89-9713-6d98edd71780-1""]","[""acs-b24c5320-438e-465b-93b8-e4f676f98321-1"", ""acs-010e7c74-1d95-4c89-9713-6d98edd71780-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0064,mdgo_v05_fin_user_0000,finance,acs-998fd032-de5e-473b-a7e9-1027e912e194-1,lost_card,"[""acs-b0206ab0-da7f-4573-aa6a-dd12a55c43cd-1"", ""acs-159da514-d16f-49d0-8109-b6d20f760fba-1"", ""acs-e6acd37d-fd2a-49b4-ab3d-126df219c4e0-1""]","[""acs-b0206ab0-da7f-4573-aa6a-dd12a55c43cd-1"", ""acs-159da514-d16f-49d0-8109-b6d20f760fba-1"", ""acs-e6acd37d-fd2a-49b4-ab3d-126df219c4e0-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0065,mdgo_v05_fin_user_0000,finance,acs-913c7b7b-f56c-4886-afa9-f89423730742-1,balance,"[""acs-8622e904-ed65-4150-a7e4-5f0df06bfdce-1"", ""acs-22dcab87-4b08-48af-9471-54db23774f37-1""]","[""acs-8622e904-ed65-4150-a7e4-5f0df06bfdce-1"", ""acs-22dcab87-4b08-48af-9471-54db23774f37-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0066,mdgo_v05_fin_user_0000,finance,acs-a17f821d-3066-44b4-90bd-f7bcc152aa18-1,transfer,"[""acs-647bfb24-7290-4646-8dfa-7574886f2815-1"", ""acs-9450a8b2-5fe1-4ffe-88b3-9cb0da6f6c1d-1"", ""acs-ba1f708f-6684-4ddc-88c2-8827e079fe6c-1""]","[""acs-647bfb24-7290-4646-8dfa-7574886f2815-1"", ""acs-9450a8b2-5fe1-4ffe-88b3-9cb0da6f6c1d-1"", ""acs-ba1f708f-6684-4ddc-88c2-8827e079fe6c-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0067,mdgo_v05_fin_user_0000,finance,acs-75ba99c9-f1a1-4d31-b789-c5a0da9f0992-1,loan,"[""acs-ebadc86c-9886-4470-ba46-f41bc5083d58-1""]","[""acs-ebadc86c-9886-4470-ba46-f41bc5083d58-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0068,mdgo_v05_fin_user_0000,finance,acs-17c71984-a9ad-4b31-b813-e1ee408d0782-1,lost_card,"[""acs-f4a1ce1d-4d98-41a5-a44b-27d5b44005c4-1"", ""acs-bf5805ee-53a3-49c5-8838-b9d167f17c77-1"", ""acs-0b30b241-01ce-4c99-b3d8-d8fddb196c27-1""]","[""acs-f4a1ce1d-4d98-41a5-a44b-27d5b44005c4-1"", ""acs-bf5805ee-53a3-49c5-8838-b9d167f17c77-1"", ""acs-0b30b241-01ce-4c99-b3d8-d8fddb196c27-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0069,mdgo_v05_fin_user_0000,finance,acs-107ee271-7766-4072-928d-c32c072140e3-1,balance,"[""acs-94d9f082-e4ab-47f1-aeed-4ceb50533ed4-1"", ""acs-255bde91-53c8-44f4-bab7-c22e1cadd1ff-1"", ""acs-20a817ed-5aa2-4d96-8680-51429b6152d0-1""]","[""acs-94d9f082-e4ab-47f1-aeed-4ceb50533ed4-1"", ""acs-255bde91-53c8-44f4-bab7-c22e1cadd1ff-1"", ""acs-20a817ed-5aa2-4d96-8680-51429b6152d0-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0070,mdgo_v05_fin_user_0000,finance,acs-d6b04802-6611-489b-9da0-3516ecdb1f1e-1,balance,"[""acs-59cf70a8-5b8b-4608-a7f3-aa9b9e2a4185-1"", ""acs-93224f8c-fc69-426f-b909-60d3a102a8fc-1"", ""acs-672fe1d1-3037-4883-bf03-d8b02bb60a5d-1""]","[""acs-59cf70a8-5b8b-4608-a7f3-aa9b9e2a4185-1"", ""acs-93224f8c-fc69-426f-b909-60d3a102a8fc-1"", ""acs-672fe1d1-3037-4883-bf03-d8b02bb60a5d-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0071,mdgo_v05_fin_user_0000,finance,acs-ef7eb136-ff82-4ad4-b9f1-f8c4fdf94870-1,address_change,"[""acs-e9be1007-bb15-4d7c-823e-601c1902c597-1"", ""acs-ed218498-c674-4078-bc01-782eb1dad6c8-1"", ""acs-e369cb2b-49ab-4cb0-81f4-39dce1a75e1a-1""]","[""acs-e9be1007-bb15-4d7c-823e-601c1902c597-1"", ""acs-ed218498-c674-4078-bc01-782eb1dad6c8-1"", ""acs-e369cb2b-49ab-4cb0-81f4-39dce1a75e1a-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0072,mdgo_v05_fin_user_0000,finance,acs-960c7f1d-24ae-4c2c-a84a-b8a9198bf049-1,account_close,"[""acs-8f813f50-54ae-4c56-8ee2-e85f452c3cca-1"", ""acs-ec1d5751-6a87-4f41-8bb9-17ca23e79622-1""]","[""acs-8f813f50-54ae-4c56-8ee2-e85f452c3cca-1"", ""acs-ec1d5751-6a87-4f41-8bb9-17ca23e79622-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0073,mdgo_v05_fin_user_0000,finance,acs-6b11804e-bcdc-489d-90f3-55a206718cf4-1,transfer,"[""acs-a4bf62bd-4e53-47fc-9dc9-fde8027ff2f4-1"", ""acs-97fe0a20-37f1-4c99-b70d-556c3adb5fd4-1""]","[""acs-a4bf62bd-4e53-47fc-9dc9-fde8027ff2f4-1"", ""acs-97fe0a20-37f1-4c99-b70d-556c3adb5fd4-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0074,mdgo_v05_fin_user_0000,finance,acs-a64a667c-c9ef-4869-b575-867aa035537c-1,transfer,"[""acs-f264c664-c24f-4bc3-8ed4-f557b018aae1-1"", ""acs-5757240a-85e7-4569-9147-c9d2026b8a72-1"", ""acs-38ceec62-07c4-482f-9687-1542b98386f2-1""]","[""acs-f264c664-c24f-4bc3-8ed4-f557b018aae1-1"", ""acs-5757240a-85e7-4569-9147-c9d2026b8a72-1"", ""acs-38ceec62-07c4-482f-9687-1542b98386f2-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0075,mdgo_v05_fin_user_0000,finance,acs-74ccd364-0403-4844-bc39-068520b21256-1,balance,"[""acs-e31cab7e-9bf5-4e50-b88c-6f3df972d887-1"", ""acs-8ed46763-ffad-43ab-a0c2-728bc9aebacd-1"", ""acs-2f617293-9bc4-4cd9-b3e8-a755e4a42a3a-1""]","[""acs-e31cab7e-9bf5-4e50-b88c-6f3df972d887-1"", ""acs-8ed46763-ffad-43ab-a0c2-728bc9aebacd-1"", ""acs-2f617293-9bc4-4cd9-b3e8-a755e4a42a3a-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0076,mdgo_v05_fin_user_0000,finance,acs-1da1507b-6fde-41fb-be8c-079b983f77ed-1,address_change,"[""acs-2be0f84c-8c44-4e51-8e4b-833555c4dce3-1"", ""acs-800be422-58a7-4bfc-9188-75590d992588-1"", ""acs-e009dc08-a42d-4abd-ad9a-5be9de3b172f-1""]","[""acs-2be0f84c-8c44-4e51-8e4b-833555c4dce3-1"", ""acs-800be422-58a7-4bfc-9188-75590d992588-1"", ""acs-e009dc08-a42d-4abd-ad9a-5be9de3b172f-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0077,mdgo_v05_fin_user_0000,finance,acs-e0e5fa6c-ceb1-478a-9d45-abd711ba55eb-1,balance,"[""acs-ae580441-6c17-4b05-8128-1fa35479b380-1""]","[""acs-ae580441-6c17-4b05-8128-1fa35479b380-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0078,mdgo_v05_fin_user_0000,finance,acs-8b5e402f-cd67-459e-9244-a29d5ba4d479-1,address_change,"[""acs-2e3f48d1-e092-4123-a970-761ae613e1f6-1"", ""acs-09e33c47-7efb-43a4-a8e9-8aa64548e8bf-1""]","[""acs-2e3f48d1-e092-4123-a970-761ae613e1f6-1"", ""acs-09e33c47-7efb-43a4-a8e9-8aa64548e8bf-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0079,mdgo_v05_fin_user_0000,finance,acs-e5b0b251-fcd5-49f1-bb76-2acb90cae2a0-1,transfer,"[""acs-6ece69f9-00a8-49d4-94fc-1b1178c103d5-1"", ""acs-cadd4647-a489-4615-8da8-b403e2a9889b-1"", ""acs-63baebc0-6799-4059-9217-f7cd374928ee-1""]","[""acs-6ece69f9-00a8-49d4-94fc-1b1178c103d5-1"", ""acs-cadd4647-a489-4615-8da8-b403e2a9889b-1"", ""acs-63baebc0-6799-4059-9217-f7cd374928ee-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0080,mdgo_v05_fin_user_0000,finance,acs-16cc68ed-f244-4198-a472-07288e46a79f-1,lost_card,"[""acs-9659ec1e-6eb6-4578-a28a-45a6ff60a7a2-1"", ""acs-b1dd664f-1d6e-4bd9-b445-8dbc3a9aeb97-1"", ""acs-5c2e873c-658c-4e68-a3a6-a92daec66476-1""]","[""acs-9659ec1e-6eb6-4578-a28a-45a6ff60a7a2-1"", ""acs-b1dd664f-1d6e-4bd9-b445-8dbc3a9aeb97-1"", ""acs-5c2e873c-658c-4e68-a3a6-a92daec66476-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0081,mdgo_v05_fin_user_0000,finance,acs-ab009cc3-a1f1-4ef2-acf4-6a72bdccd46b-1,account_close,"[""acs-16c5bb38-f10d-4a48-8685-b3392b0a8733-1"", ""acs-c69a28c6-bd81-4fab-bfc2-78275880ad1b-1"", ""acs-14e27a40-905d-48cc-b55c-872fe9d046fc-1""]","[""acs-16c5bb38-f10d-4a48-8685-b3392b0a8733-1"", ""acs-c69a28c6-bd81-4fab-bfc2-78275880ad1b-1"", ""acs-14e27a40-905d-48cc-b55c-872fe9d046fc-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0082,mdgo_v05_fin_user_0000,finance,acs-de24f984-455a-41c2-8194-dcabf5a49c06-1,account_close,"[""acs-c3b738db-edab-414c-95d0-eae729dc7099-1"", ""acs-718ae100-dcb8-4794-88e7-83b6b5eaed73-1"", ""acs-c4791377-75df-480a-8046-fd9db98aaae7-1""]","[""acs-c3b738db-edab-414c-95d0-eae729dc7099-1"", ""acs-718ae100-dcb8-4794-88e7-83b6b5eaed73-1"", ""acs-c4791377-75df-480a-8046-fd9db98aaae7-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0083,mdgo_v05_fin_user_0000,finance,acs-1a818382-be1d-49d8-87a6-52223f1a26fe-1,address_change,"[""acs-ab820b98-5cd1-4ac6-8199-91b589bce256-1""]","[""acs-ab820b98-5cd1-4ac6-8199-91b589bce256-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0084,mdgo_v05_fin_user_0000,finance,acs-cbe017c2-ef6d-49e8-b343-6da08138c1a8-1,address_change,"[""acs-2752224a-d6ba-4a93-8f9e-b409f4a8f91f-1"", ""acs-2f2f6da6-1799-4bfe-b2bc-f11f7cd03b79-1""]","[""acs-2752224a-d6ba-4a93-8f9e-b409f4a8f91f-1"", ""acs-2f2f6da6-1799-4bfe-b2bc-f11f7cd03b79-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0085,mdgo_v05_fin_user_0000,finance,acs-87cd7f29-42c0-4d88-8e4e-68f19dc859ed-1,transfer,"[""acs-10802ebd-dd17-4bee-a2be-975d282b1817-1"", ""acs-74cd9b7a-9a1d-4156-ac2d-d34c77f9f635-1"", ""acs-6bb02beb-af7b-4d72-af21-01aa807b7191-1""]","[""acs-10802ebd-dd17-4bee-a2be-975d282b1817-1"", ""acs-74cd9b7a-9a1d-4156-ac2d-d34c77f9f635-1"", ""acs-6bb02beb-af7b-4d72-af21-01aa807b7191-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0088,mdgo_v05_fin_user_0000,finance,acs-c8fdae60-a80b-4711-9e5f-2f6ed1cf1ed1-1,lost_card,"[""acs-ab0716e7-b1e0-4436-81a9-bf4b5fd1ecb3-1"", ""acs-86269695-9620-42f2-b388-36e16a8929c1-1"", ""acs-b757f29a-5db1-4323-9a93-ac7d8449bdfb-1""]","[""acs-ab0716e7-b1e0-4436-81a9-bf4b5fd1ecb3-1"", ""acs-86269695-9620-42f2-b388-36e16a8929c1-1"", ""acs-b757f29a-5db1-4323-9a93-ac7d8449bdfb-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0089,mdgo_v05_fin_user_0000,finance,acs-bbf416ba-d18d-40a0-8b18-2f97c8305f10-1,account_close,"[""acs-66d0fddd-2fc3-4051-915a-5035a7d29f71-1"", ""acs-648a5b61-626d-477e-9efa-a90776f37f0e-1"", ""acs-007e2f0b-b8fe-4f35-87d0-8f1ea8f33e6a-1""]","[""acs-66d0fddd-2fc3-4051-915a-5035a7d29f71-1"", ""acs-648a5b61-626d-477e-9efa-a90776f37f0e-1"", ""acs-007e2f0b-b8fe-4f35-87d0-8f1ea8f33e6a-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0090,mdgo_v05_fin_user_0000,finance,acs-a1980230-2bb3-4f05-a8bd-108e2dfd6c53-1,statement,"[""acs-66cc7294-f233-4271-a09b-f3584d19dc5e-1"", ""acs-11cc4b43-8ac6-4eb9-a451-fe9702118fb0-1"", ""acs-ba5e0b90-ae14-4589-b350-6f3a22ee13d1-1""]","[""acs-66cc7294-f233-4271-a09b-f3584d19dc5e-1"", ""acs-11cc4b43-8ac6-4eb9-a451-fe9702118fb0-1"", ""acs-ba5e0b90-ae14-4589-b350-6f3a22ee13d1-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0091,mdgo_v05_fin_user_0000,finance,acs-9bed0095-689e-4411-82fb-53a06395a87b-1,card_issue,"[""acs-cec2a5bd-b8da-426d-b525-9f912acb8485-1"", ""acs-7e066749-e847-422b-8dc6-44531c0e703f-1""]","[""acs-cec2a5bd-b8da-426d-b525-9f912acb8485-1"", ""acs-7e066749-e847-422b-8dc6-44531c0e703f-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0093,mdgo_v05_fin_user_0000,finance,acs-70d1ddf1-925a-4d8b-bb4e-95910815d76d-1,lost_card,"[""acs-2d8d40f6-5757-4c04-b13b-4a82f1c699b4-1"", ""acs-7750a84a-e589-4edc-b4a9-96f2d565db7a-1"", ""acs-e919ba62-87bc-4a21-b49f-65e13c3a4b2b-1""]","[""acs-2d8d40f6-5757-4c04-b13b-4a82f1c699b4-1"", ""acs-7750a84a-e589-4edc-b4a9-96f2d565db7a-1"", ""acs-e919ba62-87bc-4a21-b49f-65e13c3a4b2b-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0094,mdgo_v05_fin_user_0000,finance,acs-8418633f-11fd-4c49-9e10-d60136a5b7b3-1,address_change,"[""acs-4be81a40-2d38-4cd2-9ec0-b9ae372de23c-1"", ""acs-e8e5c49c-16b2-435f-9db2-4c0e2b1f1917-1"", ""acs-db064ff7-f669-4726-8c8e-72c6995fdb44-1""]","[""acs-4be81a40-2d38-4cd2-9ec0-b9ae372de23c-1"", ""acs-e8e5c49c-16b2-435f-9db2-4c0e2b1f1917-1"", ""acs-db064ff7-f669-4726-8c8e-72c6995fdb44-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0095,mdgo_v05_fin_user_0000,finance,acs-8242b785-d71c-4b1d-8ebf-979906e78f7f-1,transfer,"[""acs-e6b5f699-6e34-48cf-bf57-25d765ed7989-1"", ""acs-94074141-02d3-4937-b322-91988f7e7715-1""]","[""acs-e6b5f699-6e34-48cf-bf57-25d765ed7989-1"", ""acs-94074141-02d3-4937-b322-91988f7e7715-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0096,mdgo_v05_fin_user_0000,finance,acs-608e5e4d-32a2-4d3c-9a80-fe88fb8faa9e-1,address_change,"[""acs-5887091a-30d0-41fb-81a2-2a452389d28d-1"", ""acs-2a04afb5-c759-44d6-947d-5980c21349bd-1"", ""acs-3f0b4ce5-fdc8-49b5-9e91-8bfc812ce0ac-1""]","[""acs-5887091a-30d0-41fb-81a2-2a452389d28d-1"", ""acs-2a04afb5-c759-44d6-947d-5980c21349bd-1"", ""acs-3f0b4ce5-fdc8-49b5-9e91-8bfc812ce0ac-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0097,mdgo_v05_fin_user_0000,finance,acs-a1479c76-37cc-4b0a-b17d-e5172e8cce83-1,address_change,"[""acs-0298e30c-59e8-49ae-9983-3116918fe3a0-1"", ""acs-e353270b-510e-4594-822d-21a92a0e9a53-1""]","[""acs-0298e30c-59e8-49ae-9983-3116918fe3a0-1"", ""acs-e353270b-510e-4594-822d-21a92a0e9a53-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0098,mdgo_v05_fin_user_0000,finance,acs-b24b0778-59e2-4a87-86d4-227641171ed1-1,card_issue,"[""acs-0496444c-5b6a-480b-b076-8babe12f3595-1"", ""acs-16cc68ed-f244-4198-a472-07288e46a79f-1"", ""acs-8cc62958-acc3-490b-8566-6d8c072144e8-1""]","[""acs-0496444c-5b6a-480b-b076-8babe12f3595-1"", ""acs-16cc68ed-f244-4198-a472-07288e46a79f-1"", ""acs-8cc62958-acc3-490b-8566-6d8c072144e8-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0099,mdgo_v05_fin_user_0000,finance,acs-f321bc2a-ab9b-4398-b70b-39376959c239-1,transfer,"[""acs-8ba50718-f2c8-49ec-8724-dbd540be7fd1-1"", ""acs-7e248ca1-4e9c-4d60-aa8b-dab2160e1f1f-1""]","[""acs-8ba50718-f2c8-49ec-8724-dbd540be7fd1-1"", ""acs-7e248ca1-4e9c-4d60-aa8b-dab2160e1f1f-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0100,mdgo_v05_fin_user_0000,finance,acs-578f1551-5c7f-41d7-af72-17b80306761c-1,account_close,"[""acs-c9a46779-cef0-45db-98b2-e1dcf3a486f7-1"", ""acs-3e5f2653-e133-44f0-b102-54657d675710-1""]","[""acs-c9a46779-cef0-45db-98b2-e1dcf3a486f7-1"", ""acs-3e5f2653-e133-44f0-b102-54657d675710-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0101,mdgo_v05_fin_user_0000,finance,acs-718ae100-dcb8-4794-88e7-83b6b5eaed73-1,balance,"[""acs-76370d59-6e71-41c1-8fa4-799154766815-1""]","[""acs-76370d59-6e71-41c1-8fa4-799154766815-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0102,mdgo_v05_fin_user_0000,finance,acs-0a5939af-aabb-46ac-8a7f-2a5956b1fb8f-1,card_issue,"[""acs-151dd0ce-67cb-435b-98c1-99150bfd9198-1"", ""acs-6d10bbae-6aa7-47e2-90e0-b9c14c34741e-1"", ""acs-9a01d6ab-fb84-440c-8be1-f627ed485307-1""]","[""acs-151dd0ce-67cb-435b-98c1-99150bfd9198-1"", ""acs-6d10bbae-6aa7-47e2-90e0-b9c14c34741e-1"", ""acs-9a01d6ab-fb84-440c-8be1-f627ed485307-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0103,mdgo_v05_fin_user_0000,finance,acs-1650e011-7ed2-456c-bd5c-9014abc675e7-1,dispute_charge,"[""acs-4e461378-cbae-489e-8236-6dff5ec48ace-1"", ""acs-d046e846-2b91-4cd2-aa26-517d60e07610-1"", ""acs-85949df9-297b-41ed-863d-4806e2bb4f3f-1""]","[""acs-4e461378-cbae-489e-8236-6dff5ec48ace-1"", ""acs-d046e846-2b91-4cd2-aa26-517d60e07610-1"", ""acs-85949df9-297b-41ed-863d-4806e2bb4f3f-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0104,mdgo_v05_fin_user_0000,finance,acs-abd03c16-a1d9-4e65-a348-a326f87a45cb-1,lost_card,"[""acs-f744d18a-3db6-4bb2-a266-c9601f13ffa7-1"", ""acs-4b08350e-11df-4c62-a430-9e434712639c-1""]","[""acs-f744d18a-3db6-4bb2-a266-c9601f13ffa7-1"", ""acs-4b08350e-11df-4c62-a430-9e434712639c-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0105,mdgo_v05_fin_user_0000,finance,acs-82583cd6-a7df-4440-9733-f20a4506d567-1,address_change,"[""acs-54950229-c2a3-4855-b813-e5261d0fd3a1-1"", ""acs-6dd6a40d-d85b-414a-8dbf-1314ea18a662-1"", ""acs-f65b3248-f870-4f98-b563-bfac25743672-1""]","[""acs-54950229-c2a3-4855-b813-e5261d0fd3a1-1"", ""acs-6dd6a40d-d85b-414a-8dbf-1314ea18a662-1"", ""acs-f65b3248-f870-4f98-b563-bfac25743672-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0106,mdgo_v05_fin_user_0000,finance,acs-e218b47e-52f3-4f42-84c8-607843648f7d-1,lost_card,"[""acs-4b88b139-12e4-48b0-a39e-c443249cbad0-1"", ""acs-ef1a046c-b9b7-4d24-925f-ef7ddaf65932-1""]","[""acs-4b88b139-12e4-48b0-a39e-c443249cbad0-1"", ""acs-ef1a046c-b9b7-4d24-925f-ef7ddaf65932-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0107,mdgo_v05_fin_user_0000,finance,acs-eccec4c2-997a-482a-b8fc-32fb516dcc66-1,transfer,"[""acs-9cd955f4-efab-4a21-bd79-375129904d73-1"", ""acs-760f07db-881b-4af6-a38a-487176d1beec-1""]","[""acs-9cd955f4-efab-4a21-bd79-375129904d73-1"", ""acs-760f07db-881b-4af6-a38a-487176d1beec-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0109,mdgo_v05_fin_user_0000,finance,acs-583be2e0-4ecb-449a-91d8-299d4675645a-1,lost_card,"[""acs-876afb34-5d4b-43ac-905a-10876ae26fef-1"", ""acs-1448d2c6-4768-4e8d-8128-10d70c86c34f-1""]","[""acs-876afb34-5d4b-43ac-905a-10876ae26fef-1"", ""acs-1448d2c6-4768-4e8d-8128-10d70c86c34f-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0000_s0110,mdgo_v05_fin_user_0000,finance,acs-047c9194-c8c3-4615-b52a-54954d032839-1,loan,"[""acs-bdd4015d-2266-40a3-b8bb-0537c3191fe0-1"", ""acs-cf59ec29-a377-4a4f-94a9-1964bf538d6f-1""]","[""acs-bdd4015d-2266-40a3-b8bb-0537c3191fe0-1"", ""acs-cf59ec29-a377-4a4f-94a9-1964bf538d6f-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
