evidence_chain_id,probe_id,user_id,domain,decision_bundle_id,decision_unit_ids_json,session_id,session_index,timestamp,evidence_status,evidence_role,annotation_kind,habit_ids_json,pair_ref,case_ref,selected_ordinal,variant_id,gold_alignment,user_excerpt
mdgo_v12_echain_000002,mdgo_v11_probe_000002,mdgo_v07_sof_user_0014,software,mdgo_v13_db_c7837f5943b84336,"[""mdgo_v13_du_cde7db3cd11e1f42"", ""mdgo_v13_du_28216c6df64225bf"", ""mdgo_v13_du_cb54f2529a46b3a6""]",mdgo_v07_sof_user_0014_s0454,454,2024-09-29T14:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""software_platform_specific_steps""]",,SUG-north-journal-tgfdut,,step_result_rollback_table,same_surface_variant_as_gold_but_nonbinding,Set up shared inbox in Maple Workbench on Ubuntu 24.04. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-north-journal-tgfdut. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_000002,mdgo_v11_probe_000002,mdgo_v07_sof_user_0014,software,mdgo_v13_db_c7837f5943b84336,"[""mdgo_v13_du_cde7db3cd11e1f42"", ""mdgo_v13_du_28216c6df64225bf"", ""mdgo_v13_du_cb54f2529a46b3a6""]",mdgo_v07_sof_user_0014_s0532,532,2025-05-21T11:00:00,decisive,replacement_ordinal_resolution,v11_replacement_resolution,"[""software_backup_before_risky_change""]",POLR-violet-thread-usizyv,,2,sandbox_dry_run_snapshot,not_applicable,"Prepare the Maple Workbench 10.2.7 reset on Ubuntu 24.04 without losing the current setup. Resolve the two-route decision linked to POLR-violet-thread-usizyv: adopt the latter of the two routes as the recurring workflow. Preserve the date and reference because the wording of future cases may point toward the other safe route. For the Maple Workbench reset on Ubuntu 24.04, preserve POLR-violet-thread-usizyv and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000002,mdgo_v11_probe_000002,mdgo_v07_sof_user_0014,software,mdgo_v13_db_c7837f5943b84336,"[""mdgo_v13_du_cde7db3cd11e1f42"", ""mdgo_v13_du_28216c6df64225bf"", ""mdgo_v13_du_cb54f2529a46b3a6""]",mdgo_v07_sof_user_0014_s0533,533,2025-05-24T14:00:00,temporal_context,replacement_ordinal_resolution,v11_replacement_resolution,"[""software_collect_diagnostics_before_fix""]",POLR-river-register-tetrfg,,1,last_known_good_comparison,not_applicable,"Pdf Export fails in Maple Workbench on Ubuntu 24.04 with error CFG-88; diagnose it. Resolve the two-route decision linked to POLR-river-register-tetrfg: adopt the former of the two routes as the recurring workflow. Preserve the date and reference because the wording of future cases may point toward the other safe route. For the PDF export failure with CFG-88, preserve POLR-river-register-tetrfg and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000002,mdgo_v11_probe_000002,mdgo_v07_sof_user_0014,software,mdgo_v13_db_c7837f5943b84336,"[""mdgo_v13_du_cde7db3cd11e1f42"", ""mdgo_v13_du_28216c6df64225bf"", ""mdgo_v13_du_cb54f2529a46b3a6""]",mdgo_v07_sof_user_0014_s0536,536,2025-06-03T17:00:00,temporal_context,replacement_ordinal_resolution,v11_replacement_resolution,"[""software_platform_specific_steps""]",POLR-north-journal-tgfdut,,2,phase_checklist,not_applicable,"Show me how to configure report builder in Maple Workbench 9.2.0. Resolve the two-route decision linked to POLR-north-journal-tgfdut: make the second route the standing process. Preserve the date and reference because the wording of future cases may point toward the other safe route. For the report builder configuration in Maple Workbench, preserve POLR-north-journal-tgfdut and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000003,mdgo_v11_probe_000003,mdgo_v05_fin_user_0006,finance,mdgo_v13_db_b9cb34766f95a98e,"[""mdgo_v13_du_6edc309a49014955"", ""mdgo_v13_du_b7c05bd6a935dc6c""]",mdgo_v05_fin_user_0006_s0008,8,2021-02-04T12:00:00,decisive,baseline_ordered_shortlist,v11_baseline_candidate,"[""finance_balance_statement_summary_first""]",POLB-winter-docket-giisxq,,,,not_applicable,"Reconcile the latest activity on card ending 8748 for the tuition installment. This card-activity case is one instance of my general account-review routine, which also covers balance checks, statement reviews, transaction-history reviews, and card-activity reconciliation. Open workflow review POLB-winter-docket-giisxq and record the two routes still under consideration for that whole review family. Keep exactly those two candidates, in that order, under POLB-winter-docket-giisxq. The scope is the whole account-review family I just named, not only this t…"
mdgo_v12_echain_000003,mdgo_v11_probe_000003,mdgo_v05_fin_user_0006,finance,mdgo_v13_db_b9cb34766f95a98e,"[""mdgo_v13_du_6edc309a49014955"", ""mdgo_v13_du_b7c05bd6a935dc6c""]",mdgo_v05_fin_user_0006_s0026,26,2021-03-31T10:00:00,decisive,baseline_ordered_shortlist,v11_baseline_candidate,"[""finance_fraud_lost_card_urgent_escalation""]",POLB-violet-relay-uhuodd,,,,not_applicable,"Card ending 8748 went missing during the clinic reimbursement. Open workflow review POLB-violet-relay-uhuodd. Treat this as a workflow review, not as final authorization of either route. Keep exactly those two candidates, in that order, under POLB-violet-relay-uhuodd. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000003,mdgo_v11_probe_000003,mdgo_v05_fin_user_0006,finance,mdgo_v13_db_b9cb34766f95a98e,"[""mdgo_v13_du_6edc309a49014955"", ""mdgo_v13_du_b7c05bd6a935dc6c""]",mdgo_v05_fin_user_0006_s0263,263,2023-03-12T12:00:00,decisive,baseline_ordinal_resolution,v11_baseline_resolution,"[""finance_balance_statement_summary_first""]",POLB-winter-docket-giisxq,,1,exceptions_first_table,not_applicable,"Reconcile the latest activity on card ending 8748 for the annual insurance renewal. Use the original ordering in POLB-winter-docket-giisxq and carry forward option one. Make it the durable default across the entire account-review family—balance checks, statements, transaction histories, and card-activity reconciliation—until I explicitly replace it. This is not a one-case exception for the insurance renewal. Preserve POLB-winter-docket-giisxq and its effective date as the standing process for every review inside that family; a later case that merely res…"
mdgo_v12_echain_000003,mdgo_v11_probe_000003,mdgo_v05_fin_user_0006,finance,mdgo_v13_db_b9cb34766f95a98e,"[""mdgo_v13_du_6edc309a49014955"", ""mdgo_v13_du_b7c05bd6a935dc6c""]",mdgo_v05_fin_user_0006_s0272,272,2023-04-08T15:00:00,decisive,baseline_ordinal_resolution,v11_baseline_resolution,"[""finance_fraud_lost_card_urgent_escalation""]",POLB-violet-relay-uhuodd,,2,temporary_freeze_review,not_applicable,"A $1555 charge at Silverline Travel is unfamiliar on card ending 8748. Return to the ordered shortlist in POLB-violet-relay-uhuodd: adopt the latter of the two routes as the recurring workflow. Do not infer the selection from today’s tooling; the earlier ordering controls what this reference means. For the unfamiliar charge on card ending 8748, preserve POLB-violet-relay-uhuodd and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000003,mdgo_v11_probe_000003,mdgo_v05_fin_user_0006,finance,mdgo_v13_db_b9cb34766f95a98e,"[""mdgo_v13_du_6edc309a49014955"", ""mdgo_v13_du_b7c05bd6a935dc6c""]",mdgo_v05_fin_user_0006_s0278,278,2023-04-25T15:00:00,temporal_context,replacement_ordered_shortlist,v11_replacement_candidate,"[""finance_balance_statement_summary_first""]",POLR-winter-docket-giisxq,,,,not_applicable,"Review the June 11 statement for checking ending 4222 and explain the change. Reopen the same balance, statement, transaction-history, and card-activity review family under workflow review POLR-winter-docket-giisxq. Treat this as a replacement shortlist for that whole family, not as final authorization of either route. Keep exactly those two candidates, in that order, under POLR-winter-docket-giisxq. If this replacement review is later resolved, it will supersede the prior POLB-winter-docket-giisxq default across both statement and card-activity cases i…"
mdgo_v12_echain_000003,mdgo_v11_probe_000003,mdgo_v05_fin_user_0006,finance,mdgo_v13_db_b9cb34766f95a98e,"[""mdgo_v13_du_6edc309a49014955"", ""mdgo_v13_du_b7c05bd6a935dc6c""]",mdgo_v05_fin_user_0006_s0284,284,2023-05-14T16:00:00,temporal_context,replacement_ordered_shortlist,v11_replacement_candidate,"[""finance_fraud_lost_card_urgent_escalation""]",POLR-violet-relay-uhuodd,,,,not_applicable,"Card ending 8748 went missing during the tuition installment. Open workflow review POLR-violet-relay-uhuodd. Use this case to record the two routes still under consideration. Keep exactly those two candidates, in that order, under POLR-violet-relay-uhuodd. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000003,mdgo_v11_probe_000003,mdgo_v05_fin_user_0006,finance,mdgo_v13_db_b9cb34766f95a98e,"[""mdgo_v13_du_6edc309a49014955"", ""mdgo_v13_du_b7c05bd6a935dc6c""]",mdgo_v05_fin_user_0006_s0372,372,2024-02-03T16:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""finance_balance_statement_summary_first""]",,LOCAL-winter-docket-giisxq,,exceptions_first_table,same_surface_variant_as_gold_but_nonbinding,"Review the March 18 statement for checking ending 4222 and explain the change. For this record only, use the route where you show unusual entries first in a compact table and close with the overall finding because the current case has an unusual dependency that will not recur. The handling in LOCAL-winter-docket-giisxq for the March 18 statement review for checking ending 4222 must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_000003,mdgo_v11_probe_000003,mdgo_v05_fin_user_0006,finance,mdgo_v13_db_b9cb34766f95a98e,"[""mdgo_v13_du_6edc309a49014955"", ""mdgo_v13_du_b7c05bd6a935dc6c""]",mdgo_v05_fin_user_0006_s0390,390,2024-03-28T12:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""finance_fraud_lost_card_urgent_escalation""]",,LOCAL-violet-relay-uhuodd,,temporary_freeze_review,same_surface_variant_as_gold_but_nonbinding,"A $872 charge at Atlas Learning is unfamiliar on card ending 8748. For this record only, use the route where you place a temporary freeze, perform a secure review, then decide replacement because the ordinary channel is unavailable for this one case. The handling in LOCAL-violet-relay-uhuodd for the unfamiliar charge on card ending 8748 must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_000003,mdgo_v11_probe_000003,mdgo_v05_fin_user_0006,finance,mdgo_v13_db_b9cb34766f95a98e,"[""mdgo_v13_du_6edc309a49014955"", ""mdgo_v13_du_b7c05bd6a935dc6c""]",mdgo_v05_fin_user_0006_s0436,436,2024-08-12T09:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""finance_balance_statement_summary_first""]",,SUG-winter-docket-giisxq,,chronological_timeline,counter_variant_to_gold,Reconcile the latest activity on card ending 8748 for the vendor retainer. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-winter-docket-giisxq. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_000003,mdgo_v11_probe_000003,mdgo_v05_fin_user_0006,finance,mdgo_v13_db_b9cb34766f95a98e,"[""mdgo_v13_du_6edc309a49014955"", ""mdgo_v13_du_b7c05bd6a935dc6c""]",mdgo_v05_fin_user_0006_s0454,454,2024-10-06T11:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""finance_fraud_lost_card_urgent_escalation""]",,SUG-violet-relay-uhuodd,,card_controls_timeline,counter_variant_to_gold,A $523 charge at Pine & Stone is unfamiliar on card ending 8748. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-violet-relay-uhuodd. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_000003,mdgo_v11_probe_000003,mdgo_v05_fin_user_0006,finance,mdgo_v13_db_b9cb34766f95a98e,"[""mdgo_v13_du_6edc309a49014955"", ""mdgo_v13_du_b7c05bd6a935dc6c""]",mdgo_v05_fin_user_0006_s0533,533,2025-05-30T16:00:00,temporal_context,replacement_ordinal_resolution,v11_replacement_resolution,"[""finance_balance_statement_summary_first""]",POLR-winter-docket-giisxq,,1,headline_then_evidence,not_applicable,"Review the March 18 statement for checking ending 4222 and explain the change. Return to the ordered shortlist in POLR-winter-docket-giisxq and use the first-listed candidate as the replacement default whenever any case in the same account-review family recurs, including balance, statement, transaction-history, and card-activity reconciliation. This selection supersedes POLB-winter-docket-giisxq across that scope. This is a global replacement within that account-review family, not a statement-only exception. Preserve POLR-winter-docket-giisxq and its ef…"
mdgo_v12_echain_000003,mdgo_v11_probe_000003,mdgo_v05_fin_user_0006,finance,mdgo_v13_db_b9cb34766f95a98e,"[""mdgo_v13_du_6edc309a49014955"", ""mdgo_v13_du_b7c05bd6a935dc6c""]",mdgo_v05_fin_user_0006_s0536,536,2025-06-08T09:00:00,temporal_context,replacement_ordinal_resolution,v11_replacement_resolution,"[""finance_fraud_lost_card_urgent_escalation""]",POLR-violet-relay-uhuodd,,1,lock_then_fraud_team,not_applicable,"A $2019 charge at Willow Pharmacy is unfamiliar on card ending 8748. Return to the ordered shortlist in POLR-violet-relay-uhuodd: carry forward option one from that record. Do not infer the selection from today’s tooling; the earlier ordering controls what this reference means. For the unfamiliar charge on card ending 8748, preserve POLR-violet-relay-uhuodd and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000004,mdgo_v11_probe_000004,mdgo_v05_fin_user_0031,finance,mdgo_v13_db_ff53ebd8f1bd8648,"[""mdgo_v13_du_60cdd583596edf1c"", ""mdgo_v13_du_cd5794d6f761762f"", ""mdgo_v13_du_ec1ab01036b895f8""]",mdgo_v05_fin_user_0031_s0002,2,2021-01-15T09:00:00,decisive,baseline_ordered_shortlist,v11_baseline_candidate,"[""finance_confirm_money_movement""]",POLB-silver-ledger-qoevxd,,,,not_applicable,"Prepare a $1666 payment from checking ending 4647 to Beacon Property Services for January 14. Open workflow review POLB-silver-ledger-qoevxd. I am not choosing a standing route in this session; I am reducing the shortlist. Keep exactly those two candidates, in that order, under POLB-silver-ledger-qoevxd. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000004,mdgo_v11_probe_000004,mdgo_v05_fin_user_0031,finance,mdgo_v13_db_ff53ebd8f1bd8648,"[""mdgo_v13_du_60cdd583596edf1c"", ""mdgo_v13_du_cd5794d6f761762f"", ""mdgo_v13_du_ec1ab01036b895f8""]",mdgo_v05_fin_user_0031_s0014,14,2021-02-19T11:00:00,temporal_context,baseline_ordered_shortlist,v11_baseline_candidate,"[""finance_balance_statement_summary_first""]",POLB-west-index-zpioqw,,,,not_applicable,"Reconcile the latest activity on card ending 9323 for the home repair. Open workflow review POLB-west-index-zpioqw. I am not choosing a standing route in this session; I am reducing the shortlist. Keep exactly those two candidates, in that order, under POLB-west-index-zpioqw. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000004,mdgo_v11_probe_000004,mdgo_v05_fin_user_0031,finance,mdgo_v13_db_ff53ebd8f1bd8648,"[""mdgo_v13_du_60cdd583596edf1c"", ""mdgo_v13_du_cd5794d6f761762f"", ""mdgo_v13_du_ec1ab01036b895f8""]",mdgo_v05_fin_user_0031_s0032,32,2021-04-15T13:00:00,decisive,baseline_ordered_shortlist,v11_baseline_candidate,"[""finance_fraud_lost_card_urgent_escalation""]",POLB-orchid-window-tvplun,,,,not_applicable,"Card ending 9323 went missing during the workspace lease. Open workflow review POLB-orchid-window-tvplun. The outcome can wait. First preserve the two workflow candidates in their exact order. Keep exactly those two candidates, in that order, under POLB-orchid-window-tvplun. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
