probe_id,probe_type,required_component_groups,best_resolved_groups_in_any_205_session_window,best_window_start,best_window_end,all_required_components_in_one_205_session_window,unresolved_groups_in_best_window,naive_exact_upper_bound_from_missing_binary_links
mdgo_v11_probe_001361,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001362,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001363,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001364,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001365,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001366,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001367,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001368,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001369,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001370,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001371,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001372,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001373,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001374,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001375,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001376,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001377,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001378,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001379,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001380,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001381,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001382,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001383,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001384,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001385,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001386,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001387,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001388,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001389,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001390,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001391,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001392,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001393,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001394,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001395,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001396,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001397,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001398,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001399,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001400,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001401,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001402,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001403,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001404,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001405,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001406,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001407,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001408,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001409,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001410,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001411,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001412,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001413,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001414,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001415,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001416,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001417,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001418,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001419,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001420,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001421,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001422,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001423,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001424,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001425,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001426,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001427,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001428,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001429,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001430,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001431,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001432,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001433,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001434,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001435,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001436,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001437,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001438,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001439,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001440,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001441,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001442,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001443,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001444,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001445,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001446,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001447,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001448,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001449,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001450,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001451,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001452,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001453,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001454,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001455,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001456,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001457,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001458,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001459,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001460,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001461,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001462,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001463,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001464,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001465,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001466,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001467,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001468,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001469,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001470,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001471,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001472,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001473,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001474,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001475,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001476,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001477,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001478,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001479,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001480,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001481,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001482,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001483,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001484,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001485,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001486,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001487,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001488,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001489,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001490,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001491,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001492,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001493,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001494,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001495,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001496,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001497,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001498,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001499,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001500,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001501,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001502,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001503,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001504,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001505,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001506,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001507,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001508,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001509,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001510,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001511,scope_temporal_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001512,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001513,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001514,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001515,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001516,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001517,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001518,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001519,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001520,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001521,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001522,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001523,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001524,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001525,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001526,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001527,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001528,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001529,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001530,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001531,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001532,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001533,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001534,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001535,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001536,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001537,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001538,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001539,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001540,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001541,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001542,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001543,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001544,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001545,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001546,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001547,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001548,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001549,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001550,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001551,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001552,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001553,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001554,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001555,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001556,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001557,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001558,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001559,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001560,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001561,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001562,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001563,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001564,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001565,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001566,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001567,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001568,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001569,scope_temporal_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001570,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001571,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001572,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001573,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001574,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001575,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001576,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001577,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001578,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001579,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001580,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001581,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001582,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001583,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001584,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001585,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001586,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001587,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001588,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001589,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001590,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001591,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001592,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001593,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001594,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001595,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001596,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001597,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001598,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001599,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001600,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001601,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001602,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001603,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001604,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001605,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001606,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001607,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001608,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001609,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001610,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001611,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001612,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001613,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001614,scope_temporal_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001615,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001616,scope_temporal_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001617,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001618,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001619,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001620,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001621,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001622,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001623,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001624,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001625,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001626,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001627,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001628,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001629,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001630,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001631,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001632,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001633,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001634,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001635,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001636,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001637,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001638,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001639,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001640,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001641,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001642,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001643,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001644,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001645,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001646,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001647,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001648,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001649,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001650,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001651,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001652,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001653,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001654,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001655,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001656,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001657,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001658,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001659,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001660,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001661,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001662,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001663,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001664,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001665,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001666,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001667,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001668,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001669,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001670,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001671,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001672,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001673,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001674,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001675,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001676,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001677,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001678,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001679,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001680,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001681,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001682,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001683,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001684,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001685,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001686,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001687,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001688,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001689,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001690,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001691,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001692,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001693,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001694,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001695,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001696,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001697,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001698,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001699,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001700,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001701,reference_case_reconstruction,3,1,208,412,0,2,0.25
