domain,source_conversation_id,assigned_user_id,session_id,cluster_id,source_tags_json,quality_score
finance,acs-a05e47ae-827a-40e9-b055-51a1e2b46c61-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0154,13,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5815
finance,acs-9bc32370-cf21-40a0-9a05-fc1abb0a7194-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0155,22,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6792
finance,acs-b2bd72b6-d479-42a9-9a93-557b95590b5d-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0157,10,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.7404
finance,acs-63fcf6f5-258f-4f77-b2d7-37c8da36d778-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0158,8,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_credit_loan_cautious_no_commitment""]",0.7375
finance,acs-36cc1708-19e7-4ab5-96b5-8be1973407c9-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0159,20,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6908
finance,acs-e4a49142-5bd1-436c-8e7d-f392f073af54-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0160,9,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_credit_loan_cautious_no_commitment""]",0.5654
finance,acs-069d8d2b-3936-41ce-83e1-3d72f1808e5e-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0161,18,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.6077
finance,acs-4d5ffcd3-50f9-4c6e-9914-91fa01435e49-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0163,26,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.7856
finance,acs-db264e23-45ad-4495-8afe-490bf7748df3-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0166,27,"[""finance_minimal_pii_secure_verification""]",0.3158
finance,acs-8418b1b0-3c3a-4ce3-8ab6-96141b14178b-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0167,24,"[""finance_minimal_pii_secure_verification""]",0.3406
finance,acs-bfead307-7f63-4045-8b47-c8acb4b84df7-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0169,11,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.4873
finance,acs-16cc68ed-f244-4198-a472-07288e46a79f-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0171,21,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation"", ""finance_fee_dispute_evidence_then_case""]",0.6208
finance,acs-5562b945-b099-4814-b387-7a3a125c457a-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0172,13,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case""]",0.6675
finance,acs-678925eb-7cee-4d4e-8f33-06699739fe1b-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0173,1,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.494
finance,acs-274c7048-658c-4d4d-a037-1ffe2a1271eb-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0175,25,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.6252
finance,acs-3e9bca6a-5af0-4e23-a21f-d1afc6c93024-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0176,9,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5194
finance,acs-3df0cbe7-132a-4d8d-9abf-fc8f8808e005-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0177,26,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.5529
finance,acs-07817720-5f9d-4b5f-b20c-3359b4df4cd5-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0178,21,"[""finance_minimal_pii_secure_verification"", ""finance_credit_loan_cautious_no_commitment""]",0.3881
finance,acs-dcda756b-2355-4697-8243-19e221117dc5-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0180,8,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.7273
finance,acs-f5817c4c-2439-4e97-b757-8ebd612d56cb-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0182,15,"[""finance_minimal_pii_secure_verification""]",0.4267
finance,acs-444701d1-dc7c-421a-9123-448bfea959de-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0183,11,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5975
finance,acs-f9d1848f-1192-4d95-aa04-acab8befa4d7-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0184,4,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5252
finance,acs-13502f70-3635-4ac6-8db3-3ad289f9ea8c-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0185,24,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5223
finance,acs-656bac01-f9ed-49fa-8993-bcc98dcc77eb-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0186,1,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_credit_loan_cautious_no_commitment""]",0.5931
finance,acs-9f521bc8-0f60-424f-88a7-6ba2b2a34014-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0188,25,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.5567
finance,acs-9365139a-20a4-4e2e-bd5d-8d4de9291bcd-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0189,6,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.6681
finance,acs-f1e61fde-0606-46e3-a064-b5ba8eaf210b-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0190,12,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.6077
finance,acs-3dc2b38d-f25a-4e6d-9ea8-b75f65d48ed2-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0192,24,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.9417
finance,acs-eac005af-ac50-4e61-9b9a-15b9790dd51e-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0193,2,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5806
finance,acs-f441effe-51d4-48d5-8217-8928e2923ec4-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0194,21,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.5281
finance,acs-6bb02beb-af7b-4d72-af21-01aa807b7191-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0196,22,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6908
finance,acs-0b228bdb-fe61-4901-b9ea-4efe6f1dd9b7-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0197,25,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5523
finance,acs-79ffbf23-9d19-40cc-919a-d0e0cf5056c2-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0198,18,"[""finance_confirm_card_account_changes"", ""finance_fraud_lost_card_urgent_escalation""]",0.445
finance,acs-59f9fbff-4fb3-4876-8c6c-6964c13cd9ac-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0199,16,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.7142
finance,acs-4db1741e-98cc-4a7f-b802-0bfb520b85d8-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0200,18,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6252
finance,acs-777c15b2-78f4-4fd6-baf6-e40f916b23a9-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0201,2,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5698
finance,acs-343b33e2-6407-4a7a-9496-dc3da1d1f02e-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0202,0,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.6331
finance,acs-456fc62f-b80f-4d42-92b3-0846f3b1271b-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0203,28,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.655
finance,acs-bb232419-9d37-477c-9f58-68317752e8b3-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0205,18,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.965
finance,acs-8c0b0c52-cc0b-4f90-be28-a7830b9be5e2-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0208,8,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.6369
finance,acs-94970482-3d5e-467d-8fa5-4441638d1bb0-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0210,5,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.426
finance,acs-50cc9793-c12e-4023-9c48-30f38d4b4b19-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0211,24,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.496
finance,acs-7e570728-4a5d-462f-8f0d-b3780a624814-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0212,11,"[""finance_minimal_pii_secure_verification""]",0.4806
finance,acs-bb5727c1-d1d8-47c8-a794-a3943abbaf83-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0214,26,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.7025
finance,acs-09cc0af4-9eea-4cd3-b7ae-cf8e84046127-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0215,1,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5412
finance,acs-99534a74-9e7d-4ff0-8fc6-348790232f39-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0216,21,"[""finance_minimal_pii_secure_verification"", ""finance_credit_loan_cautious_no_commitment""]",0.4683
finance,acs-6f4483b6-01e4-4590-936c-a1043ae6cf98-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0218,5,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5427
finance,acs-9356be0c-a649-4ec9-a004-bcea2a05a138-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0220,25,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.6471
finance,acs-12052bc9-3f75-41a6-a866-bd97c66c97ae-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0221,20,"[""finance_minimal_pii_secure_verification""]",0.4529
finance,acs-333cff94-3a08-4565-9079-ce827552fc1f-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0222,23,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6792
finance,acs-23074e1c-7545-4694-8aa9-d42d98f61b9d-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0223,12,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5202
finance,acs-5198e87c-0fc9-4264-8b59-a3756ffb8646-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0224,20,"[""finance_credit_loan_cautious_no_commitment""]",0.364
finance,acs-48b2db79-cc14-4d6d-b76e-e3cf33f5589d-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0225,11,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5654
finance,acs-ffc321b4-7d14-4ebc-ba7e-8a65122350f0-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0226,16,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5406
finance,acs-5b774b03-a72e-48b6-8fff-cee3c6e3a858-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0227,23,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.5267
finance,acs-9cc9af75-7f29-4e0e-ae67-f9b7a33835c8-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0228,7,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6485
finance,acs-b05e18e7-6f5f-43d3-aa06-bffde0dd5ca5-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0229,4,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5369
finance,acs-bfe16fe5-7732-47e8-bc3e-e97810b12f12-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0230,29,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.6506
finance,acs-4b8d7512-35a7-4216-897e-6870296bb9a0-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0232,10,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.4494
finance,acs-c47b1312-09b4-4c0c-a39c-305c1671496f-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0233,25,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.4683
finance,acs-d82b5dc4-452c-4543-9d15-57a0e376e368-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0234,12,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.4765
finance,acs-24c519af-727a-4c37-83cd-b29a88f25e9d-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0235,9,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.6287
finance,acs-7cb8d48c-dd74-4f21-8a94-190adf3197ec-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0236,11,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5252
finance,acs-243e496a-496c-4efb-a65c-358f01d3fbf1-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0237,13,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case""]",0.6398
finance,acs-a1dd9199-a420-406c-a577-d610cb685341-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0239,23,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5529
finance,acs-38352a20-54eb-4d77-9e0f-6d4bfd6a3687-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0240,14,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case""]",0.6048
finance,acs-d6747736-e411-4d90-91ab-fd20abc8ca70-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0241,22,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.7142
finance,acs-1eab4dcf-bf00-478b-9d95-1875cd239865-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0242,8,"[""finance_minimal_pii_secure_verification""]",0.3173
finance,acs-bdbb0f62-964f-4f07-8792-deef3ad64dff-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0243,8,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation"", ""finance_payment_status_latest_check""]",0.7273
finance,acs-5c2e873c-658c-4e68-a3a6-a92daec66476-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0245,13,"[""finance_confirm_money_movement"", ""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.7885
finance,acs-7ad25da4-cb4b-4e60-80c7-f72c97b23105-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0246,11,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.4698
finance,acs-7d794de9-cea8-4114-9fdd-2d473864990d-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0247,25,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.6281
finance,acs-c5f26459-5991-4bfb-9759-e8dd17f75e68-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0248,19,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.4654
finance,acs-46923e76-b6ec-4bb7-8ca3-550a829f000e-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0249,5,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation"", ""finance_fee_dispute_evidence_then_case""]",0.739
finance,acs-c8d5c3e6-9f00-43ca-801f-fe87df8cf8b9-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0250,24,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.7142
finance,acs-e3337036-b6c5-465a-9505-1d8e2d9ee377-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0251,18,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6792
finance,acs-bca1fcc3-ed15-4a3f-935f-e3826d815766-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0253,19,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.526
finance,acs-eb7bda7f-2082-4001-92b9-00facd8a0242-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0255,29,"[""finance_minimal_pii_secure_verification""]",0.4442
finance,acs-70ffde6a-ccd2-47f8-bdf8-660a2c458b5a-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0256,6,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5617
finance,acs-8e1668a7-14ad-433b-811f-7a506fdea7e0-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0257,16,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5669
finance,acs-d116ea64-4772-4443-876d-3d1c606115ae-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0259,4,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.5617
finance,acs-44a800b7-f43a-4dcd-8c17-199fffc8f910-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0260,10,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6894
finance,acs-d7202fde-f2b5-4c16-88fd-861c1eeebe37-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0261,5,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5494
finance,acs-bac4bc2a-e554-4b09-9514-b6d4f7d74bf2-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0264,19,"[""finance_minimal_pii_secure_verification""]",0.52
finance,acs-febf2312-3b34-4cb1-8e03-93035d55ae9b-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0266,26,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.3794
finance,acs-a47762ff-d136-4434-b737-ac3b840cbd30-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0268,22,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5625
finance,acs-122551bd-fd0f-41e7-b52d-a8229d17a645-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0270,26,"[""finance_minimal_pii_secure_verification""]",0.326
finance,acs-5f429715-3386-4286-98b8-7f7a4e44fd42-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0272,4,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.5515
finance,acs-ae5e8eda-864a-4f4d-8b57-7665bc7f6006-1,mdgo_v05_fin_user_0000,mdgo_v05_fin_user_0000_s0273,29,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.4969
